Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_QinN-2014_cirr_seed11,11,1,SELBAL,0.7788323267184355,16,1,207.39000000000001,220
Empirical,cmg_QinN-2014_cirr_seed11,11,1,CLR-LASSO,0.9534081104400345,25,25,0.4939999999999998,220
Empirical,cmg_QinN-2014_cirr_seed11,11,1,Coda-LASSO,0.9393155018694277,30,1,158.74,220
Empirical,cmg_QinN-2014_cirr_seed11,11,2,DCV-ridgeRegression,0.9358642507909116,83,1783,1509.1929999999998,220
Empirical,cmg_QinN-2014_cirr_seed11,11,2,DCV-ridgeEnsemble,0.9419039401783146,83,1783,1509.1929999999998,220
Empirical,cmg_QinN-2014_cirr_seed11,11,2,SELBAL,0.8051782682512733,14,1,238.07900000000018,225
Empirical,cmg_QinN-2014_cirr_seed11,11,2,CLR-LASSO,0.9142614601018676,35,35,0.3690000000001419,225
Empirical,cmg_QinN-2014_cirr_seed11,11,2,Coda-LASSO,0.9210526315789473,26,1,115.37800000000016,225
Empirical,cmg_QinN-2014_cirr_seed11,11,2,DCV-ridgeRegression,0.94199207696661,85,1777,1418.7350000000001,225
Empirical,cmg_QinN-2014_cirr_seed11,11,2,DCV-ridgeEnsemble,0.9383135257498585,85,1777,1418.7350000000001,225
