Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZVogtmannE_2016_crc_seed4,4,1,SELBAL,0.59,12,1,202.48600000000002,251
Empirical,cmg_ZVogtmannE_2016_crc_seed4,4,1,CLR-LASSO,0.536923076923077,21,21,0.38400000000001455,251
Empirical,cmg_ZVogtmannE_2016_crc_seed4,4,1,Coda-LASSO,0.5015384615384615,205,1,52.06,251
Empirical,cmg_ZVogtmannE_2016_crc_seed4,4,2,DCV-ridgeRegression,0.5261538461538462,48,527,743.847,251
Empirical,cmg_ZVogtmannE_2016_crc_seed4,4,2,DCV-ridgeEnsemble,0.46923076923076923,48,527,743.847,251
Empirical,cmg_ZVogtmannE_2016_crc_seed4,4,2,SELBAL,0.5931952662721893,10,1,207.58400000000006,249
Empirical,cmg_ZVogtmannE_2016_crc_seed4,4,2,CLR-LASSO,0.6420118343195266,24,24,0.23499999999989996,249
Empirical,cmg_ZVogtmannE_2016_crc_seed4,4,2,Coda-LASSO,0.5155325443786982,193,1,25.314000000000078,249
Empirical,cmg_ZVogtmannE_2016_crc_seed4,4,2,DCV-ridgeRegression,0.4985207100591716,94,1995,864.8789999999999,249
Empirical,cmg_ZVogtmannE_2016_crc_seed4,4,2,DCV-ridgeEnsemble,0.5251479289940828,94,1995,864.8789999999999,249
