Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZVogtmannE_2016_crc_seed11,11,1,SELBAL,0.6,11,1,243.162,254
Empirical,cmg_ZVogtmannE_2016_crc_seed11,11,1,CLR-LASSO,0.5784615384615385,1,1,0.39699999999999136,254
Empirical,cmg_ZVogtmannE_2016_crc_seed11,11,1,Coda-LASSO,0.4538461538461539,172,1,56.21799999999999,254
Empirical,cmg_ZVogtmannE_2016_crc_seed11,11,2,DCV-ridgeRegression,0.5507692307692308,143,4354,1692.8339999999998,254
Empirical,cmg_ZVogtmannE_2016_crc_seed11,11,2,DCV-ridgeEnsemble,0.5723076923076923,143,4354,1692.8339999999998,254
Empirical,cmg_ZVogtmannE_2016_crc_seed11,11,2,SELBAL,0.6412721893491125,9,1,196.10500000000002,249
Empirical,cmg_ZVogtmannE_2016_crc_seed11,11,2,CLR-LASSO,0.5384615384615384,1,1,0.2889999999997599,249
Empirical,cmg_ZVogtmannE_2016_crc_seed11,11,2,Coda-LASSO,0.6390532544378699,234,1,34.87300000000005,249
Empirical,cmg_ZVogtmannE_2016_crc_seed11,11,2,DCV-ridgeRegression,0.6005917159763313,94,1932,1389.5079999999998,249
Empirical,cmg_ZVogtmannE_2016_crc_seed11,11,2,DCV-ridgeEnsemble,0.6153846153846154,94,1932,1389.5079999999998,249
