Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,mbiomeHD_cdiSchubert_16s_seed12,12,1,SELBAL,0.923348390739695,9,1,90.92399999999999,89
Empirical,mbiomeHD_cdiSchubert_16s_seed12,12,1,CLR-LASSO,0.9751552795031055,31,31,0.4339999999999975,89
Empirical,mbiomeHD_cdiSchubert_16s_seed12,12,1,Coda-LASSO,0.96386222473179,5,1,29.19399999999999,89
Empirical,mbiomeHD_cdiSchubert_16s_seed12,12,2,DCV-ridgeRegression,0.9793901750423489,34,295,436.06200000000007,89
Empirical,mbiomeHD_cdiSchubert_16s_seed12,12,2,DCV-ridgeEnsemble,0.9822134387351779,34,295,436.06200000000007,89
Empirical,mbiomeHD_cdiSchubert_16s_seed12,12,2,SELBAL,0.8833932025421387,7,1,86.59800000000007,88
Empirical,mbiomeHD_cdiSchubert_16s_seed12,12,2,CLR-LASSO,0.9878419452887538,19,19,0.3020000000000209,88
Empirical,mbiomeHD_cdiSchubert_16s_seed12,12,2,Coda-LASSO,0.9533020171318044,6,1,34.76700000000005,88
Empirical,mbiomeHD_cdiSchubert_16s_seed12,12,2,DCV-ridgeRegression,0.9820392373583863,50,582,445.9999999999999,88
Empirical,mbiomeHD_cdiSchubert_16s_seed12,12,2,DCV-ridgeEnsemble,0.9853550704614534,50,582,445.9999999999999,88
