Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZellerG_2014_crc_seed15,15,1,SELBAL,0.7487179487179487,8,1,309.002,279
Empirical,cmg_ZellerG_2014_crc_seed15,15,1,CLR-LASSO,0.7794871794871795,14,14,0.36599999999998545,279
Empirical,cmg_ZellerG_2014_crc_seed15,15,1,Coda-LASSO,0.8076923076923077,216,1,41.28699999999998,279
Empirical,cmg_ZellerG_2014_crc_seed15,15,2,DCV-ridgeRegression,0.8910256410256411,105,2225,1695.2900000000002,279
Empirical,cmg_ZellerG_2014_crc_seed15,15,2,DCV-ridgeEnsemble,0.8782051282051282,105,2225,1695.2900000000002,279
Empirical,cmg_ZellerG_2014_crc_seed15,15,2,SELBAL,0.7012820512820512,12,1,201.7829999999999,254
Empirical,cmg_ZellerG_2014_crc_seed15,15,2,CLR-LASSO,0.7782051282051282,17,17,0.27899999999999636,254
Empirical,cmg_ZellerG_2014_crc_seed15,15,2,Coda-LASSO,0.7576923076923078,116,1,51.172000000000025,254
Empirical,cmg_ZellerG_2014_crc_seed15,15,2,DCV-ridgeRegression,0.7897435897435897,190,6873,1302.5730000000003,254
Empirical,cmg_ZellerG_2014_crc_seed15,15,2,DCV-ridgeEnsemble,0.8064102564102564,190,6873,1302.5730000000003,254
