Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,selbal_Crohns_16s_seed15,15,1,SELBAL,0.8095376845376846,11,1,28.128,48
Empirical,selbal_Crohns_16s_seed15,15,1,CLR-LASSO,0.8361499611499612,26,26,0.8250000000000028,48
Empirical,selbal_Crohns_16s_seed15,15,1,Coda-LASSO,0.7874708624708625,10,1,219.39,48
Empirical,selbal_Crohns_16s_seed15,15,2,DCV-ridgeRegression,0.8106449106449106,36,290,616.991,48
Empirical,selbal_Crohns_16s_seed15,15,2,DCV-ridgeEnsemble,0.8516511266511266,36,290,616.991,48
Empirical,selbal_Crohns_16s_seed15,15,2,SELBAL,0.7684537684537684,10,1,23.254999999999995,48
Empirical,selbal_Crohns_16s_seed15,15,2,CLR-LASSO,0.8207070707070707,27,27,0.7400000000000091,48
Empirical,selbal_Crohns_16s_seed15,15,2,Coda-LASSO,0.7765734265734265,9,1,223.68200000000002,48
Empirical,selbal_Crohns_16s_seed15,15,2,DCV-ridgeRegression,0.8146464646464646,36,274,639.385,48
Empirical,selbal_Crohns_16s_seed15,15,2,DCV-ridgeEnsemble,0.8442696192696193,36,274,639.385,48
