Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed7,7,1,SELBAL,0.70942028985507255,8,1,287.13500000000005,262
Empirical,cmg_FengQ-2015_crc_seed7,7,1,CLR-LASSO,0.8710144927536232,25,25,0.3979999999999677,262
Empirical,cmg_FengQ-2015_crc_seed7,7,1,Coda-LASSO,0.855072463768116,222,1,41.47800000000001,262
Empirical,cmg_FengQ-2015_crc_seed7,7,2,DCV-ridgeRegression,0.8710144927536232,50,558,1590.4010000000003,262
Empirical,cmg_FengQ-2015_crc_seed7,7,2,DCV-ridgeEnsemble,0.8753623188405797,50,558,1590.4010000000003,262
Empirical,cmg_FengQ-2015_crc_seed7,7,2,SELBAL,0.8211781206171108,7,1,282.6479999999999,271
Empirical,cmg_FengQ-2015_crc_seed7,7,2,CLR-LASSO,0.8176718092566619,15,15,0.27100000000018554,271
Empirical,cmg_FengQ-2015_crc_seed7,7,2,Coda-LASSO,0.8737727910238429,259,1,20.945000000000164,271
Empirical,cmg_FengQ-2015_crc_seed7,7,2,DCV-ridgeRegression,0.9074333800841515,102,2139,1334.3220000000006,271
Empirical,cmg_FengQ-2015_crc_seed7,7,2,DCV-ridgeEnsemble,0.9102384291725105,102,2139,1334.3220000000006,271
