Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,SELBAL,0.8055555555555556,12,1,87.971,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,CLR-LASSO,0.8877551020408163,18,18,0.44599999999999795,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,Coda-LASSO,0.8809523809523809,25,1,106.53200000000001,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-ridgeRegression,0.8775510204081632,100,1973,786.131,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-ridgeEnsemble,0.8820861678004535,100,1973,786.131,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,SELBAL,0.7195121951219512,6,1,61.80899999999997,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,CLR-LASSO,0.8002322880371661,17,17,0.33600000000001273,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,Coda-LASSO,0.8228803716608595,33,1,71.79199999999992,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-ridgeRegression,0.8559814169570267,74,1103,678.3990000000001,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-ridgeEnsemble,0.8693379790940766,74,1103,678.3990000000001,132
