Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed13,13,1,SELBAL,0.7166085946573751,8,1,42.141999999999996,136
Empirical,cmg_RubelMA-2020_STH_seed13,13,1,CLR-LASSO,0.8501742160278746,9,9,0.2629999999999981,136
Empirical,cmg_RubelMA-2020_STH_seed13,13,1,Coda-LASSO,0.8809523809523809,28,1,49.737,136
Empirical,cmg_RubelMA-2020_STH_seed13,13,2,DCV-ridgeRegression,0.8844367015098722,102,1901,384.694,136
Empirical,cmg_RubelMA-2020_STH_seed13,13,2,DCV-ridgeEnsemble,0.8943089430894309,102,1901,384.694,136
Empirical,cmg_RubelMA-2020_STH_seed13,13,2,SELBAL,0.8032879818594104,14,1,48.474000000000046,132
Empirical,cmg_RubelMA-2020_STH_seed13,13,2,CLR-LASSO,0.8356009070294784,18,18,0.18599999999992178,132
Empirical,cmg_RubelMA-2020_STH_seed13,13,2,Coda-LASSO,0.8219954648526077,24,1,42.004999999999995,132
Empirical,cmg_RubelMA-2020_STH_seed13,13,2,DCV-ridgeRegression,0.8696145124716553,74,1161,349.3420000000001,132
Empirical,cmg_RubelMA-2020_STH_seed13,13,2,DCV-ridgeEnsemble,0.8752834467120181,74,1161,349.3420000000001,132
