Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZhuF-2020_schizo_seed5,5,1,SELBAL,0.7205555555555555,11,1,70.52600000000001,182
Empirical,cmg_ZhuF-2020_schizo_seed5,5,1,CLR-LASSO,0.7622222222222222,25,25,0.39400000000000546,182
Empirical,cmg_ZhuF-2020_schizo_seed5,5,1,Coda-LASSO,0.7816666666666666,85,1,45.093999999999994,182
Empirical,cmg_ZhuF-2020_schizo_seed5,5,2,DCV-ridgeRegression,0.8222222222222222,136,3298,736.1980000000001,182
Empirical,cmg_ZhuF-2020_schizo_seed5,5,2,DCV-ridgeEnsemble,0.8105555555555556,136,3298,736.1980000000001,182
Empirical,cmg_ZhuF-2020_schizo_seed5,5,2,SELBAL,0.6260162601626016,9,1,73.77199999999993,186
Empirical,cmg_ZhuF-2020_schizo_seed5,5,2,CLR-LASSO,0.5,0,0,0.25700000000006185,186
Empirical,cmg_ZhuF-2020_schizo_seed5,5,2,Coda-LASSO,0.8552845528455284,57,1,90.95600000000013,186
Empirical,cmg_ZhuF-2020_schizo_seed5,5,2,DCV-ridgeRegression,0.8661246612466125,140,3830,681.4179999999999,186
Empirical,cmg_ZhuF-2020_schizo_seed5,5,2,DCV-ridgeEnsemble,0.8791327913279132,140,3830,681.4179999999999,186
