Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,selbal_Crohns_16s_seed1,1,1,SELBAL,0.8160644910644911,19,1,21.341,48
Empirical,selbal_Crohns_16s_seed1,1,1,CLR-LASSO,0.8424825174825175,23,23,0.4710000000000001,48
Empirical,selbal_Crohns_16s_seed1,1,1,Coda-LASSO,0.8149184149184149,10,1,132.999,48
Empirical,selbal_Crohns_16s_seed1,1,2,DCV-ridgeRegression,0.8178710178710179,36,283,354.341,48
Empirical,selbal_Crohns_16s_seed1,1,2,DCV-ridgeEnsemble,0.8463675213675214,36,283,354.341,48
Empirical,selbal_Crohns_16s_seed1,1,2,SELBAL,0.8062160062160062,13,1,16.392999999999915,48
Empirical,selbal_Crohns_16s_seed1,1,2,CLR-LASSO,0.8224941724941724,37,37,0.44000000000005457,48
Empirical,selbal_Crohns_16s_seed1,1,2,Coda-LASSO,0.7706293706293706,11,1,103.30600000000004,48
Empirical,selbal_Crohns_16s_seed1,1,2,DCV-ridgeRegression,0.8011849261849262,36,274,351.56500000000005,48
Empirical,selbal_Crohns_16s_seed1,1,2,DCV-ridgeEnsemble,0.8356643356643356,36,274,351.56500000000005,48
