Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed3,3,1,SELBAL,0.7629733520336606,7,1,320.326,279
Empirical,cmg_FengQ-2015_crc_seed3,3,1,CLR-LASSO,0.8709677419354839,22,22,0.4210000000000491,279
Empirical,cmg_FengQ-2015_crc_seed3,3,1,Coda-LASSO,0.8092566619915849,172,1,48.84800000000001,279
Empirical,cmg_FengQ-2015_crc_seed3,3,2,DCV-ridgeRegression,0.8920056100981767,157,4972,2089.417,279
Empirical,cmg_FengQ-2015_crc_seed3,3,2,DCV-ridgeEnsemble,0.8948106591865358,157,4972,2089.417,279
Empirical,cmg_FengQ-2015_crc_seed3,3,2,SELBAL,0.8420289855072464,7,1,238.9119999999998,261
Empirical,cmg_FengQ-2015_crc_seed3,3,2,CLR-LASSO,0.8028985507246377,19,19,0.30600000000004,261
Empirical,cmg_FengQ-2015_crc_seed3,3,2,Coda-LASSO,0.8166666666666668,209,1,35.02399999999989,261
Empirical,cmg_FengQ-2015_crc_seed3,3,2,DCV-ridgeRegression,0.8855072463768116,147,4102,1865.6999999999994,261
Empirical,cmg_FengQ-2015_crc_seed3,3,2,DCV-ridgeEnsemble,0.908695652173913,147,4102,1865.6999999999994,261
