Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed1,1,1,SELBAL,0.7636746143057503,6,1,245.605,267
Empirical,cmg_FengQ-2015_crc_seed1,1,1,CLR-LASSO,0.8176718092566619,22,22,0.4130000000000109,267
Empirical,cmg_FengQ-2015_crc_seed1,1,1,Coda-LASSO,0.814866760168303,200,1,42.85000000000002,267
Empirical,cmg_FengQ-2015_crc_seed1,1,2,DCV-ridgeRegression,0.8948106591865358,200,7595,2150.303,267
Empirical,cmg_FengQ-2015_crc_seed1,1,2,DCV-ridgeEnsemble,0.908835904628331,200,7595,2150.303,267
Empirical,cmg_FengQ-2015_crc_seed1,1,2,SELBAL,0.6043478260869566,7,1,251.32600000000002,268
Empirical,cmg_FengQ-2015_crc_seed1,1,2,CLR-LASSO,0.8405797101449275,24,24,0.31199999999989814,268
Empirical,cmg_FengQ-2015_crc_seed1,1,2,Coda-LASSO,0.8521739130434783,226,1,42.80899999999974,268
Empirical,cmg_FengQ-2015_crc_seed1,1,2,DCV-ridgeRegression,0.8913043478260869,201,7564,2108.9910000000004,268
Empirical,cmg_FengQ-2015_crc_seed1,1,2,DCV-ridgeEnsemble,0.9115942028985508,201,7564,2108.9910000000004,268
