Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_WirbelJ-2018_crc_seed14,14,1,SELBAL,0.6707070707070707,11,1,237.54,224
Empirical,cmg_WirbelJ-2018_crc_seed14,14,1,CLR-LASSO,0.6797979797979798,25,25,0.37700000000000955,224
Empirical,cmg_WirbelJ-2018_crc_seed14,14,1,Coda-LASSO,0.7303030303030303,160,1,56.13300000000001,224
Empirical,cmg_WirbelJ-2018_crc_seed14,14,2,DCV-ridgeRegression,0.7111111111111111,84,1463,1283.41,224
Empirical,cmg_WirbelJ-2018_crc_seed14,14,2,DCV-ridgeEnsemble,0.7333333333333334,84,1463,1283.41,224
Empirical,cmg_WirbelJ-2018_crc_seed14,14,2,SELBAL,0.7328125,10,1,204.95800000000008,227
Empirical,cmg_WirbelJ-2018_crc_seed14,14,2,CLR-LASSO,0.7270833333333333,28,28,0.30700000000001637,227
Empirical,cmg_WirbelJ-2018_crc_seed14,14,2,Coda-LASSO,0.6776041666666667,68,1,69.99900000000002,227
Empirical,cmg_WirbelJ-2018_crc_seed14,14,2,DCV-ridgeRegression,0.8364583333333333,43,409,1261.9220000000003,227
Empirical,cmg_WirbelJ-2018_crc_seed14,14,2,DCV-ridgeEnsemble,0.8479166666666667,43,409,1261.9220000000003,227
