Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZhuF-2020_schizo_seed12,12,1,SELBAL,0.7155555555555555,16,1,133.124,180
Empirical,cmg_ZhuF-2020_schizo_seed12,12,1,CLR-LASSO,0.6116666666666667,9,9,0.4619999999999891,180
Empirical,cmg_ZhuF-2020_schizo_seed12,12,1,Coda-LASSO,0.7344444444444445,128,1,113.57900000000001,180
Empirical,cmg_ZhuF-2020_schizo_seed12,12,2,DCV-ridgeRegression,0.8294444444444444,135,3526,1096.2870000000003,180
Empirical,cmg_ZhuF-2020_schizo_seed12,12,2,DCV-ridgeEnsemble,0.8405555555555555,135,3526,1096.2870000000003,180
Empirical,cmg_ZhuF-2020_schizo_seed12,12,2,SELBAL,0.7631436314363144,16,1,139.76299999999992,191
Empirical,cmg_ZhuF-2020_schizo_seed12,12,2,CLR-LASSO,0.7409214092140921,9,9,0.3450000000000273,191
Empirical,cmg_ZhuF-2020_schizo_seed12,12,2,Coda-LASSO,0.7165311653116531,55,1,85.55099999999993,191
Empirical,cmg_ZhuF-2020_schizo_seed12,12,2,DCV-ridgeRegression,0.7799457994579946,108,2332,1059.8229999999999,191
Empirical,cmg_ZhuF-2020_schizo_seed12,12,2,DCV-ridgeEnsemble,0.8086720867208672,108,2332,1059.8229999999999,191
