Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,qitta_NAFLD_16s_seed1,1,1,SELBAL,0.7130257801899593,18,1,139.841,120
Empirical,qitta_NAFLD_16s_seed1,1,1,CLR-LASSO,0.5,0,0,0.7220000000000084,120
Empirical,qitta_NAFLD_16s_seed1,1,1,Coda-LASSO,0.7381275440976933,27,1,208.041,120
Empirical,qitta_NAFLD_16s_seed1,1,2,DCV-ridgeRegression,0.7557666214382632,23,126,882.145,120
Empirical,qitta_NAFLD_16s_seed1,1,2,DCV-ridgeEnsemble,0.7605156037991858,23,126,882.145,120
Empirical,qitta_NAFLD_16s_seed1,1,2,SELBAL,0.6078431372549019,11,1,123.08000000000015,125
Empirical,qitta_NAFLD_16s_seed1,1,2,CLR-LASSO,0.6323529411764706,14,14,0.5029999999999291,125
Empirical,qitta_NAFLD_16s_seed1,1,2,Coda-LASSO,0.6029411764705882,17,1,107.94800000000009,125
Empirical,qitta_NAFLD_16s_seed1,1,2,DCV-ridgeRegression,0.6890756302521008,94,1648,1019.413,125
Empirical,qitta_NAFLD_16s_seed1,1,2,DCV-ridgeEnsemble,0.7051820728291317,94,1648,1019.413,125
