Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed12,12,1,SELBAL,0.6753623188405796,6,1,237.45200000000003,273
Empirical,cmg_FengQ-2015_crc_seed12,12,1,CLR-LASSO,0.8057971014492753,15,15,0.36299999999999955,273
Empirical,cmg_FengQ-2015_crc_seed12,12,1,Coda-LASSO,0.803623188405797,236,1,46.14999999999998,273
Empirical,cmg_FengQ-2015_crc_seed12,12,2,DCV-ridgeRegression,0.7782608695652173,52,608,1614.604,273
Empirical,cmg_FengQ-2015_crc_seed12,12,2,DCV-ridgeEnsemble,0.817391304347826,52,608,1614.604,273
Empirical,cmg_FengQ-2015_crc_seed12,12,2,SELBAL,0.509116409537167,2,1,200.15999999999985,270
Empirical,cmg_FengQ-2015_crc_seed12,12,2,CLR-LASSO,0.9298737727910239,27,27,0.28199999999969805,270
Empirical,cmg_FengQ-2015_crc_seed12,12,2,Coda-LASSO,0.8688639551192145,249,1,30.496000000000095,270
Empirical,cmg_FengQ-2015_crc_seed12,12,2,DCV-ridgeRegression,0.9172510518934082,152,4733,1727.857,270
Empirical,cmg_FengQ-2015_crc_seed12,12,2,DCV-ridgeEnsemble,0.9270687237026648,152,4733,1727.857,270
