Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed5,5,1,SELBAL,0.8442028985507247,9,1,386.10600000000005,276
Empirical,cmg_FengQ-2015_crc_seed5,5,1,CLR-LASSO,0.8985507246376812,18,18,0.4390000000000214,276
Empirical,cmg_FengQ-2015_crc_seed5,5,1,Coda-LASSO,0.8507246376811594,262,1,37.44499999999999,276
Empirical,cmg_FengQ-2015_crc_seed5,5,2,DCV-ridgeRegression,0.8768115942028986,207,7911,1911.641,276
Empirical,cmg_FengQ-2015_crc_seed5,5,2,DCV-ridgeEnsemble,0.8971014492753623,207,7911,1911.641,276
Empirical,cmg_FengQ-2015_crc_seed5,5,2,SELBAL,0.6395511921458625,7,1,308.54800000000023,259
Empirical,cmg_FengQ-2015_crc_seed5,5,2,CLR-LASSO,0.7924263674614306,26,26,0.238999999999578,259
Empirical,cmg_FengQ-2015_crc_seed5,5,2,Coda-LASSO,0.7531556802244039,125,1,36.850000000000364,259
Empirical,cmg_FengQ-2015_crc_seed5,5,2,DCV-ridgeRegression,0.9116409537166901,194,6793,1525.3239999999992,259
Empirical,cmg_FengQ-2015_crc_seed5,5,2,DCV-ridgeEnsemble,0.9242636746143058,194,6793,1525.3239999999992,259
