Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZhuF-2020_schizo_seed2,2,1,SELBAL,0.7197831978319783,13,1,89.263,186
Empirical,cmg_ZhuF-2020_schizo_seed2,2,1,CLR-LASSO,0.7821138211382114,13,13,0.26300000000000523,186
Empirical,cmg_ZhuF-2020_schizo_seed2,2,1,Coda-LASSO,0.8140921409214092,47,1,71.49200000000002,186
Empirical,cmg_ZhuF-2020_schizo_seed2,2,2,DCV-ridgeRegression,0.8471544715447155,140,3734,696.516,186
Empirical,cmg_ZhuF-2020_schizo_seed2,2,2,DCV-ridgeEnsemble,0.8634146341463415,140,3734,696.516,186
Empirical,cmg_ZhuF-2020_schizo_seed2,2,2,SELBAL,0.7427777777777778,10,1,71.856,189
Empirical,cmg_ZhuF-2020_schizo_seed2,2,2,CLR-LASSO,0.7194444444444444,18,18,0.22100000000000364,189
Empirical,cmg_ZhuF-2020_schizo_seed2,2,2,Coda-LASSO,0.7169444444444445,88,1,67.668,189
Empirical,cmg_ZhuF-2020_schizo_seed2,2,2,DCV-ridgeRegression,0.7688888888888888,72,1088,536.7850000000001,189
Empirical,cmg_ZhuF-2020_schizo_seed2,2,2,DCV-ridgeEnsemble,0.7861111111111111,72,1088,536.7850000000001,189
