Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,qitta_NAFLD_16s_seed6,6,1,SELBAL,0.6757123473541384,13,1,42.572,122
Empirical,qitta_NAFLD_16s_seed6,6,1,CLR-LASSO,0.5,0,0,0.2879999999999967,122
Empirical,qitta_NAFLD_16s_seed6,6,1,Coda-LASSO,0.6926729986431479,23,1,81.624,122
Empirical,qitta_NAFLD_16s_seed6,6,2,DCV-ridgeRegression,0.7225237449118046,69,989,331.434,122
Empirical,qitta_NAFLD_16s_seed6,6,2,DCV-ridgeEnsemble,0.7408412483039348,69,989,331.434,122
Empirical,qitta_NAFLD_16s_seed6,6,2,SELBAL,0.6694677871148459,17,1,57.59299999999996,125
Empirical,qitta_NAFLD_16s_seed6,6,2,CLR-LASSO,0.6323529411764706,16,16,0.20199999999999818,125
Empirical,qitta_NAFLD_16s_seed6,6,2,Coda-LASSO,0.6939775910364145,24,1,59.74400000000003,125
Empirical,qitta_NAFLD_16s_seed6,6,2,DCV-ridgeRegression,0.696078431372549,94,1559,338.1450000000001,125
Empirical,qitta_NAFLD_16s_seed6,6,2,DCV-ridgeEnsemble,0.6778711484593838,94,1559,338.1450000000001,125
