Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed7,7,1,SELBAL,0.7936507936507936,16,1,85.756,135
Empirical,cmg_RubelMA-2020_STH_seed7,7,1,CLR-LASSO,0.873015873015873,20,20,0.4170000000000016,135
Empirical,cmg_RubelMA-2020_STH_seed7,7,1,Coda-LASSO,0.8401360544217686,29,1,91.815,135
Empirical,cmg_RubelMA-2020_STH_seed7,7,2,DCV-ridgeRegression,0.8826530612244897,101,2047,746.61,135
Empirical,cmg_RubelMA-2020_STH_seed7,7,2,DCV-ridgeEnsemble,0.8894557823129252,101,2047,746.61,135
Empirical,cmg_RubelMA-2020_STH_seed7,7,2,SELBAL,0.8356562137049942,21,1,95.19200000000012,135
Empirical,cmg_RubelMA-2020_STH_seed7,7,2,CLR-LASSO,0.8751451800232288,10,10,0.32999999999992724,135
Empirical,cmg_RubelMA-2020_STH_seed7,7,2,Coda-LASSO,0.8583042973286876,22,1,80.60699999999997,135
Empirical,cmg_RubelMA-2020_STH_seed7,7,2,DCV-ridgeRegression,0.8902439024390244,26,171,590.643,135
Empirical,cmg_RubelMA-2020_STH_seed7,7,2,DCV-ridgeEnsemble,0.8977932636469221,26,171,590.643,135
