Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_QinN-2014_cirr_seed2,2,1,SELBAL,0.9339275608375778,13,1,121.578,218
Empirical,cmg_QinN-2014_cirr_seed2,2,1,CLR-LASSO,0.9284097340124505,20,20,0.30100000000001614,218
Empirical,cmg_QinN-2014_cirr_seed2,2,1,Coda-LASSO,0.9252971137521222,22,1,70.86500000000001,218
Empirical,cmg_QinN-2014_cirr_seed2,2,2,DCV-ridgeRegression,0.94368986983588,164,5963,938.473,218
Empirical,cmg_QinN-2014_cirr_seed2,2,2,DCV-ridgeEnsemble,0.9439728353140917,164,5963,938.473,218
Empirical,cmg_QinN-2014_cirr_seed2,2,2,SELBAL,0.8331895312050618,20,1,138.03599999999983,218
Empirical,cmg_QinN-2014_cirr_seed2,2,2,CLR-LASSO,0.9442047742306586,21,21,0.2580000000000382,218
Empirical,cmg_QinN-2014_cirr_seed2,2,2,Coda-LASSO,0.9424791486914006,44,1,72.35400000000004,218
Empirical,cmg_QinN-2014_cirr_seed2,2,2,DCV-ridgeRegression,0.9568593615185504,164,5989,922.2369999999999,218
Empirical,cmg_QinN-2014_cirr_seed2,2,2,DCV-ridgeEnsemble,0.9568593615185504,164,5989,922.2369999999999,218
