Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_WirbelJ-2018_crc_seed12,12,1,SELBAL,0.5546875,11,1,203.05700000000002,227
Empirical,cmg_WirbelJ-2018_crc_seed12,12,1,CLR-LASSO,0.7302083333333333,24,24,0.3919999999999959,227
Empirical,cmg_WirbelJ-2018_crc_seed12,12,1,Coda-LASSO,0.7963541666666667,156,1,48.12700000000001,227
Empirical,cmg_WirbelJ-2018_crc_seed12,12,2,DCV-ridgeRegression,0.765625,128,3190,851.1050000000001,227
Empirical,cmg_WirbelJ-2018_crc_seed12,12,2,DCV-ridgeEnsemble,0.8114583333333334,128,3190,851.1050000000001,227
Empirical,cmg_WirbelJ-2018_crc_seed12,12,2,SELBAL,0.7686868686868688,11,1,129.721,224
Empirical,cmg_WirbelJ-2018_crc_seed12,12,2,CLR-LASSO,0.6757575757575757,2,2,0.2039999999999509,224
Empirical,cmg_WirbelJ-2018_crc_seed12,12,2,Coda-LASSO,0.7111111111111111,166,1,43.97900000000004,224
Empirical,cmg_WirbelJ-2018_crc_seed12,12,2,DCV-ridgeRegression,0.8333333333333334,126,3275,968.2640000000004,224
Empirical,cmg_WirbelJ-2018_crc_seed12,12,2,DCV-ridgeEnsemble,0.8696969696969697,126,3275,968.2640000000004,224
