Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed8,8,1,SELBAL,0.7627758420441347,18,1,61.197,142
Empirical,cmg_RubelMA-2020_STH_seed8,8,1,CLR-LASSO,0.837979094076655,5,5,0.3639999999999901,142
Empirical,cmg_RubelMA-2020_STH_seed8,8,1,Coda-LASSO,0.8304297328687572,22,1,75.76800000000001,142
Empirical,cmg_RubelMA-2020_STH_seed8,8,2,DCV-ridgeRegression,0.8495934959349594,27,181,470.28499999999997,142
Empirical,cmg_RubelMA-2020_STH_seed8,8,2,DCV-ridgeEnsemble,0.8530778164924506,27,181,470.28499999999997,142
Empirical,cmg_RubelMA-2020_STH_seed8,8,2,SELBAL,0.719671201814059,13,1,45.16700000000003,134
Empirical,cmg_RubelMA-2020_STH_seed8,8,2,CLR-LASSO,0.8560090702947846,14,14,0.17399999999997817,134
Empirical,cmg_RubelMA-2020_STH_seed8,8,2,Coda-LASSO,0.8520408163265306,23,1,34.73899999999992,134
Empirical,cmg_RubelMA-2020_STH_seed8,8,2,DCV-ridgeRegression,0.8815192743764172,26,159,299.03,134
Empirical,cmg_RubelMA-2020_STH_seed8,8,2,DCV-ridgeEnsemble,0.8724489795918368,26,159,299.03,134
