Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZVogtmannE_2016_crc_seed12,12,1,SELBAL,0.6057692307692308,9,1,376.245,248
Empirical,cmg_ZVogtmannE_2016_crc_seed12,12,1,CLR-LASSO,0.6035502958579881,14,14,0.5389999999999873,248
Empirical,cmg_ZVogtmannE_2016_crc_seed12,12,1,Coda-LASSO,0.6005917159763313,188,1,52.702999999999975,248
Empirical,cmg_ZVogtmannE_2016_crc_seed12,12,2,DCV-ridgeRegression,0.5724852071005917,47,495,1905.2290000000003,248
Empirical,cmg_ZVogtmannE_2016_crc_seed12,12,2,DCV-ridgeEnsemble,0.5754437869822485,47,495,1905.2290000000003,248
Empirical,cmg_ZVogtmannE_2016_crc_seed12,12,2,SELBAL,0.4346153846153846,7,1,370.74500000000035,257
Empirical,cmg_ZVogtmannE_2016_crc_seed12,12,2,CLR-LASSO,0.5092307692307693,10,10,0.3959999999997308,257
Empirical,cmg_ZVogtmannE_2016_crc_seed12,12,2,Coda-LASSO,0.5061538461538462,212,1,67.82600000000002,257
Empirical,cmg_ZVogtmannE_2016_crc_seed12,12,2,DCV-ridgeRegression,0.5476923076923077,49,522,1976.9870000000005,257
Empirical,cmg_ZVogtmannE_2016_crc_seed12,12,2,DCV-ridgeEnsemble,0.5492307692307692,49,522,1976.9870000000005,257
