Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_WirbelJ-2018_crc_seed15,15,1,SELBAL,0.7611111111111111,12,1,161.805,224
Empirical,cmg_WirbelJ-2018_crc_seed15,15,1,CLR-LASSO,0.6656565656565656,2,2,0.37999999999999545,224
Empirical,cmg_WirbelJ-2018_crc_seed15,15,1,Coda-LASSO,0.7651515151515152,80,1,62.007000000000005,224
Empirical,cmg_WirbelJ-2018_crc_seed15,15,2,DCV-ridgeRegression,0.8616161616161616,43,432,1147.6109999999999,224
Empirical,cmg_WirbelJ-2018_crc_seed15,15,2,DCV-ridgeEnsemble,0.8707070707070708,43,432,1147.6109999999999,224
Empirical,cmg_WirbelJ-2018_crc_seed15,15,2,SELBAL,0.7072916666666667,9,1,161.0849999999998,223
Empirical,cmg_WirbelJ-2018_crc_seed15,15,2,CLR-LASSO,0.76875,23,23,0.2760000000000673,223
Empirical,cmg_WirbelJ-2018_crc_seed15,15,2,Coda-LASSO,0.7526041666666667,105,1,63.73000000000002,223
Empirical,cmg_WirbelJ-2018_crc_seed15,15,2,DCV-ridgeRegression,0.8447916666666667,167,5222,1368.0240000000001,223
Empirical,cmg_WirbelJ-2018_crc_seed15,15,2,DCV-ridgeEnsemble,0.8625,167,5222,1368.0240000000001,223
