Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZhuF-2020_schizo_seed15,15,1,SELBAL,0.7414634146341463,13,1,71.267,182
Empirical,cmg_ZhuF-2020_schizo_seed15,15,1,CLR-LASSO,0.7636856368563686,19,19,0.27899999999999636,182
Empirical,cmg_ZhuF-2020_schizo_seed15,15,1,Coda-LASSO,0.7680216802168022,58,1,73.22800000000001,182
Empirical,cmg_ZhuF-2020_schizo_seed15,15,2,DCV-ridgeRegression,0.775609756097561,102,2013,528.8209999999999,182
Empirical,cmg_ZhuF-2020_schizo_seed15,15,2,DCV-ridgeEnsemble,0.8119241192411923,102,2013,528.8209999999999,182
Empirical,cmg_ZhuF-2020_schizo_seed15,15,2,SELBAL,0.7194444444444444,30,1,116.98299999999995,189
Empirical,cmg_ZhuF-2020_schizo_seed15,15,2,CLR-LASSO,0.7194444444444444,37,37,0.23599999999999,189
Empirical,cmg_ZhuF-2020_schizo_seed15,15,2,Coda-LASSO,0.7711111111111111,124,1,71.99900000000002,189
Empirical,cmg_ZhuF-2020_schizo_seed15,15,2,DCV-ridgeRegression,0.7733333333333333,142,3877,604.103,189
Empirical,cmg_ZhuF-2020_schizo_seed15,15,2,DCV-ridgeEnsemble,0.7755555555555556,142,3877,604.103,189
