Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,SELBAL,0.7123076923076923,8,1,202.602,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,CLR-LASSO,0.6046153846153847,7,7,0.3789999999999907,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,Coda-LASSO,0.6361538461538462,224,1,43.59500000000003,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,DCV-ridgeRegression,0.6307692307692307,96,2024,1582.673,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,DCV-ridgeEnsemble,0.6323076923076923,96,2024,1582.673,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,SELBAL,0.49556213017751477,8,1,184.692,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,CLR-LASSO,0.5,0,0,0.27800000000002,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,Coda-LASSO,0.6989644970414202,152,1,38.77000000000021,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,DCV-ridgeRegression,0.6597633136094675,92,1944,1431.011,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,DCV-ridgeEnsemble,0.658284023668639,92,1944,1431.011,246
