Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed15,15,1,SELBAL,0.7210884353741497,13,1,42.345,132
Empirical,cmg_RubelMA-2020_STH_seed15,15,1,CLR-LASSO,0.8752834467120181,8,8,0.2469999999999999,132
Empirical,cmg_RubelMA-2020_STH_seed15,15,1,Coda-LASSO,0.8486394557823129,27,1,56.02400000000001,132
Empirical,cmg_RubelMA-2020_STH_seed15,15,2,DCV-ridgeRegression,0.8854875283446711,99,1872,371.471,132
Empirical,cmg_RubelMA-2020_STH_seed15,15,2,DCV-ridgeEnsemble,0.8939909297052154,99,1872,371.471,132
Empirical,cmg_RubelMA-2020_STH_seed15,15,2,SELBAL,0.620499419279907,15,1,47.01800000000003,131
Empirical,cmg_RubelMA-2020_STH_seed15,15,2,CLR-LASSO,0.8385598141695703,14,14,0.18899999999996453,131
Empirical,cmg_RubelMA-2020_STH_seed15,15,2,Coda-LASSO,0.829849012775842,41,1,44.13300000000004,131
Empirical,cmg_RubelMA-2020_STH_seed15,15,2,DCV-ridgeRegression,0.8594657375145179,50,567,330.88300000000004,131
Empirical,cmg_RubelMA-2020_STH_seed15,15,2,DCV-ridgeEnsemble,0.870499419279907,50,567,330.88300000000004,131
