Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed6,6,1,SELBAL,0.7230014025245441,6,1,343.79699999999997,253
Empirical,cmg_FengQ-2015_crc_seed6,6,1,CLR-LASSO,0.85273492286115,14,14,0.396000000000015,253
Empirical,cmg_FengQ-2015_crc_seed6,6,1,Coda-LASSO,0.7959326788218793,177,1,49.14100000000002,253
Empirical,cmg_FengQ-2015_crc_seed6,6,2,DCV-ridgeRegression,0.8920056100981767,190,6713,1725.4180000000001,253
Empirical,cmg_FengQ-2015_crc_seed6,6,2,DCV-ridgeEnsemble,0.8962131837307153,190,6713,1725.4180000000001,253
Empirical,cmg_FengQ-2015_crc_seed6,6,2,SELBAL,0.8195652173913044,10,1,235.39200000000028,269
Empirical,cmg_FengQ-2015_crc_seed6,6,2,CLR-LASSO,0.9130434782608695,26,26,0.2719999999999345,269
Empirical,cmg_FengQ-2015_crc_seed6,6,2,Coda-LASSO,0.889855072463768,215,1,32.304999999999836,269
Empirical,cmg_FengQ-2015_crc_seed6,6,2,DCV-ridgeRegression,0.9188405797101449,202,7623,1758.7870000000003,269
Empirical,cmg_FengQ-2015_crc_seed6,6,2,DCV-ridgeEnsemble,0.9391304347826087,202,7623,1758.7870000000003,269
