Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed15,15,1,SELBAL,0.7812061711079944,7,1,215.316,262
Empirical,cmg_FengQ-2015_crc_seed15,15,1,CLR-LASSO,0.9032258064516129,12,12,0.36299999999999955,262
Empirical,cmg_FengQ-2015_crc_seed15,15,1,Coda-LASSO,0.9228611500701261,104,1,18.69799999999998,262
Empirical,cmg_FengQ-2015_crc_seed15,15,2,DCV-ridgeRegression,0.9004207573632539,147,4230,1598.169,262
Empirical,cmg_FengQ-2015_crc_seed15,15,2,DCV-ridgeEnsemble,0.9242636746143057,147,4230,1598.169,262
Empirical,cmg_FengQ-2015_crc_seed15,15,2,SELBAL,0.6804347826086956,6,1,378.83900000000017,274
Empirical,cmg_FengQ-2015_crc_seed15,15,2,CLR-LASSO,0.7666666666666667,14,14,0.25900000000001455,274
Empirical,cmg_FengQ-2015_crc_seed15,15,2,Coda-LASSO,0.7521739130434782,161,1,49.23199999999997,274
Empirical,cmg_FengQ-2015_crc_seed15,15,2,DCV-ridgeRegression,0.8217391304347826,206,7827,1347.1800000000003,274
Empirical,cmg_FengQ-2015_crc_seed15,15,2,DCV-ridgeEnsemble,0.8289855072463768,206,7827,1347.1800000000003,274
