Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_QinN-2014_cirr_seed15,15,1,SELBAL,0.845217883418223,3,1,154.977,228
Empirical,cmg_QinN-2014_cirr_seed15,15,1,CLR-LASSO,0.9052065647990944,24,24,0.4380000000000166,228
Empirical,cmg_QinN-2014_cirr_seed15,15,1,Coda-LASSO,0.9081777023203169,33,1,118.709,228
Empirical,cmg_QinN-2014_cirr_seed15,15,2,DCV-ridgeRegression,0.9196378041878891,171,6523,1717.0600000000002,228
Empirical,cmg_QinN-2014_cirr_seed15,15,2,DCV-ridgeEnsemble,0.9145444255800792,171,6523,1717.0600000000002,228
Empirical,cmg_QinN-2014_cirr_seed15,15,2,SELBAL,0.9030773655450101,14,1,154.5999999999999,206
Empirical,cmg_QinN-2014_cirr_seed15,15,2,CLR-LASSO,0.9531205061834914,27,27,0.3900000000003274,206
Empirical,cmg_QinN-2014_cirr_seed15,15,2,Coda-LASSO,0.9525452976704055,55,1,147.17500000000018,206
Empirical,cmg_QinN-2014_cirr_seed15,15,2,DCV-ridgeRegression,0.9634742594190394,116,3121,1265.48,206
Empirical,cmg_QinN-2014_cirr_seed15,15,2,DCV-ridgeEnsemble,0.9634742594190394,116,3121,1265.48,206
