Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed11,11,1,SELBAL,0.5811594202898551,7,1,333.176,280
Empirical,cmg_FengQ-2015_crc_seed11,11,1,CLR-LASSO,0.8652173913043478,23,23,0.3590000000000373,280
Empirical,cmg_FengQ-2015_crc_seed11,11,1,Coda-LASSO,0.8101449275362319,232,1,24.989999999999952,280
Empirical,cmg_FengQ-2015_crc_seed11,11,2,DCV-ridgeRegression,0.8913043478260869,106,2111,1740.231,280
Empirical,cmg_FengQ-2015_crc_seed11,11,2,DCV-ridgeEnsemble,0.9188405797101449,106,2111,1740.231,280
Empirical,cmg_FengQ-2015_crc_seed11,11,2,SELBAL,0.7791023842917251,5,1,212.692,263
Empirical,cmg_FengQ-2015_crc_seed11,11,2,CLR-LASSO,0.8373071528751753,27,27,0.26099999999996726,263
Empirical,cmg_FengQ-2015_crc_seed11,11,2,Coda-LASSO,0.7258064516129031,220,1,49.126000000000204,263
Empirical,cmg_FengQ-2015_crc_seed11,11,2,DCV-ridgeRegression,0.8499298737727911,148,4391,1156.4700000000003,263
Empirical,cmg_FengQ-2015_crc_seed11,11,2,DCV-ridgeEnsemble,0.8429172510518934,148,4391,1156.4700000000003,263
