Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_QinN-2014_cirr_seed1,1,1,SELBAL,0.875778155065082,9,1,195.19,216
Empirical,cmg_QinN-2014_cirr_seed1,1,1,CLR-LASSO,0.9088851160158461,39,39,0.5310000000000059,216
Empirical,cmg_QinN-2014_cirr_seed1,1,1,Coda-LASSO,0.9196378041878891,30,1,101.53299999999999,216
Empirical,cmg_QinN-2014_cirr_seed1,1,2,DCV-ridgeRegression,0.9301075268817204,122,3460,1630.415,216
Empirical,cmg_QinN-2014_cirr_seed1,1,2,DCV-ridgeEnsemble,0.9284097340124504,122,3460,1630.415,216
Empirical,cmg_QinN-2014_cirr_seed1,1,2,SELBAL,0.8662640207075064,22,1,243.47199999999998,221
Empirical,cmg_QinN-2014_cirr_seed1,1,2,CLR-LASSO,0.9266609145815358,33,33,0.4420000000000073,221
Empirical,cmg_QinN-2014_cirr_seed1,1,2,Coda-LASSO,0.9453551912568305,38,1,159.01800000000003,221
Empirical,cmg_QinN-2014_cirr_seed1,1,2,DCV-ridgeRegression,0.9700891573195283,166,6148,1827.0669999999996,221
Empirical,cmg_QinN-2014_cirr_seed1,1,2,DCV-ridgeEnsemble,0.9672131147540983,166,6148,1827.0669999999996,221
