Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed10,10,1,SELBAL,0.697054698457223,8,1,256.21700000000004,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,CLR-LASSO,0.9158485273492286,10,10,0.37800000000004275,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,Coda-LASSO,0.8870967741935484,190,1,42.174999999999955,266
Empirical,cmg_FengQ-2015_crc_seed10,10,2,DCV-ridgeRegression,0.9214586255259467,200,7552,1835.209,266
Empirical,cmg_FengQ-2015_crc_seed10,10,2,DCV-ridgeEnsemble,0.9228611500701263,200,7552,1835.209,266
Empirical,cmg_FengQ-2015_crc_seed10,10,2,SELBAL,0.7217391304347827,5,1,213.45799999999963,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,CLR-LASSO,0.8391304347826086,21,21,0.2719999999999345,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,Coda-LASSO,0.7949275362318841,184,1,48.45499999999993,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,DCV-ridgeRegression,0.9159420289855073,204,7973,1769.2330000000002,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,DCV-ridgeEnsemble,0.9115942028985508,204,7973,1769.2330000000002,272
