Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed6,6,1,SELBAL,0.7572590011614402,13,1,78.851,133
Empirical,cmg_RubelMA-2020_STH_seed6,6,1,CLR-LASSO,0.8443670150987224,26,26,0.39399999999999125,133
Empirical,cmg_RubelMA-2020_STH_seed6,6,1,Coda-LASSO,0.7836817653890824,25,1,73.93800000000002,133
Empirical,cmg_RubelMA-2020_STH_seed6,6,2,DCV-ridgeRegression,0.8734030197444831,100,1843,722.27,133
Empirical,cmg_RubelMA-2020_STH_seed6,6,2,DCV-ridgeEnsemble,0.89198606271777,100,1843,722.27,133
Empirical,cmg_RubelMA-2020_STH_seed6,6,2,SELBAL,0.75,15,1,114.52999999999997,136
Empirical,cmg_RubelMA-2020_STH_seed6,6,2,CLR-LASSO,0.840702947845805,16,16,0.32200000000000273,136
Empirical,cmg_RubelMA-2020_STH_seed6,6,2,Coda-LASSO,0.8390022675736961,31,1,67.24599999999998,136
Empirical,cmg_RubelMA-2020_STH_seed6,6,2,DCV-ridgeRegression,0.8083900226757369,77,1187,419.8109999999999,136
Empirical,cmg_RubelMA-2020_STH_seed6,6,2,DCV-ridgeEnsemble,0.8208616780045351,77,1187,419.8109999999999,136
