Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,SELBAL,0.8642,NA,11,1,102.175,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,CLR-LASSO,0.8084,NA,17,17,0.40200000000001523,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,Coda-LASSO,0.5516,NA,30,1,514.511,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR/PLR_glmnet4,0.8979999999999999,0.636,76,954,120.28100000000018,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR/PLR_pls2,0.7932,0.588,76,954,120.28100000000018,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR/PLR_ranger1,0.8172,0.6384000000000001,76,954,120.28100000000018,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR/PLR_rangerE5,0.7829999999999999,0.63,76,954,120.28100000000018,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR/PLR_svmRadial3,0.7136,0.6368,76,954,120.28100000000018,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR/PLR_DCV-ridgeRegression,0.7852,0.6368,76,954,120.28100000000018,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR/PLR_DCV-ridgeEnsemble,0.8131999999999999,0.4256,76,954,120.28100000000018,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR/PLR_ALR/PLR_DCV,0.7852,0.6368,76,954,120.28100000000018,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR_glmnet4,0.8548,0.6432,93,92,66.47299999999996,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR_pls2,0.6744,0.6144000000000001,93,92,66.47299999999996,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR_ranger1,0.6586,0.56,93,92,66.47299999999996,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR_rangerE5,0.618,0.5424,93,92,66.47299999999996,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR_svmRadial3,0.5599999999999999,0.6456,93,92,66.47299999999996,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR_DCV-ridgeRegression,0.6295999999999999,0.6072,93,92,66.47299999999996,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR_DCV-ridgeEnsemble,0.7672,0.48719999999999997,93,92,66.47299999999996,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,1,ALR_ALR_DCV,0.6295999999999999,0.6072,93,92,66.47299999999996,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_glmnet4,0.8864,0.6175999999999999,76,912,121.30799999999999,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_pls2,0.7999999999999999,0.56,76,912,121.30799999999999,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_ranger1,0.8443999999999999,0.6040000000000001,76,912,121.30799999999999,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_rangerE5,0.8286,0.622,76,912,121.30799999999999,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_svmRadial3,0.7408,0.6256,76,912,121.30799999999999,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_DCV-ridgeRegression,0.7948,0.6088,76,912,121.30799999999999,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_DCV-ridgeEnsemble,0.8331999999999999,0.4496,76,912,121.30799999999999,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_PLR_DCV,0.7948,0.6088,76,912,121.30799999999999,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,SELBAL,0.8304,NA,18,1,136.0409999999997,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,CLR-LASSO,0.736,NA,7,7,0.2510000000002037,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,Coda-LASSO,0.5352,NA,11,1,416.8979999999997,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR/PLR_glmnet4,0.8079999999999999,0.7496,10,17,52.47999999999956,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR/PLR_pls2,0.8231999999999999,0.732,10,17,52.47999999999956,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR/PLR_ranger1,0.8116,0.6996,10,17,52.47999999999956,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR/PLR_rangerE5,0.8089999999999999,0.7032,10,17,52.47999999999956,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR/PLR_svmRadial3,0.7979999999999999,0.7032,10,17,52.47999999999956,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR/PLR_DCV-ridgeRegression,0.8108,0.7327999999999999,10,17,52.47999999999956,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR/PLR_DCV-ridgeEnsemble,0.8104,0.7232000000000001,10,17,52.47999999999956,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR/PLR_ALR/PLR_DCV,0.8108,0.7327999999999999,10,17,52.47999999999956,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR_glmnet4,0.8119999999999999,0.7232000000000001,10,9,49.92899999999918,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR_pls2,0.808,0.7103999999999999,10,9,49.92899999999918,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR_ranger1,0.8472,0.6528,10,9,49.92899999999918,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR_rangerE5,0.828,0.6768000000000001,10,9,49.92899999999918,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR_svmRadial3,0.7856,0.6928000000000001,10,9,49.92899999999918,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR_DCV-ridgeRegression,0.8039999999999999,0.7312000000000001,10,9,49.92899999999918,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR_DCV-ridgeEnsemble,0.82,0.6983999999999999,10,9,49.92899999999918,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,ALR_ALR_DCV,0.8039999999999999,0.7312000000000001,10,9,49.92899999999918,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_glmnet4,0.8516,0.8151999999999999,60,607,79.90200000000004,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_pls2,0.8208,0.6392,60,607,79.90200000000004,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_ranger1,0.7894,0.6104,60,607,79.90200000000004,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_rangerE5,0.7552,0.5944,60,607,79.90200000000004,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_svmRadial3,0.7452,0.5376,60,607,79.90200000000004,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_DCV-ridgeRegression,0.7988,0.5895999999999999,60,607,79.90200000000004,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_DCV-ridgeEnsemble,0.8076,0.6536,60,607,79.90200000000004,124,FALSE,4,0.98
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity2,5,2,PLR_PLR_DCV,0.8076,0.6536,60,607,79.90200000000004,124,FALSE,4,0.98
