Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,SELBAL,0.7948,NA,12,1,133.655,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,CLR-LASSO,0.8284,NA,22,22,0.3850000000000193,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,Coda-LASSO,0.676,NA,132,1,238.51000000000002,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_glmnet4,0.8644,0.8768,133,3000,197.44399999999996,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_pls2,0.8727999999999999,0.8392,133,3000,197.44399999999996,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_ranger1,0.8233999999999999,0.836,133,3000,197.44399999999996,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_rangerE5,0.849,0.8484,133,3000,197.44399999999996,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_svmRadial3,0.874,0.8504,133,3000,197.44399999999996,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_DCV-ridgeRegression,0.8907999999999999,0.8552,133,3000,197.44399999999996,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_DCV-ridgeEnsemble,0.8787999999999999,0.86240000000000006,133,3000,197.44399999999996,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_ALR/PLR_DCV,0.8787999999999999,0.86240000000000006,133,3000,197.44399999999996,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR_glmnet4,0.8104,0.8608,133,132,54.71900000000005,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR_pls2,0.8664,0.848,133,132,54.71900000000005,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR_ranger1,0.7892,0.8116,133,132,54.71900000000005,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR_rangerE5,0.7899999999999999,0.7807999999999999,133,132,54.71900000000005,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR_svmRadial3,0.8847999999999999,0.8912,133,132,54.71900000000005,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR_DCV-ridgeRegression,0.8048,0.8240000000000001,133,132,54.71900000000005,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR_DCV-ridgeEnsemble,0.8548,0.8784000000000001,133,132,54.71900000000005,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,1,ALR_ALR_DCV,0.8548,0.8784000000000001,133,132,54.71900000000005,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,PLR_glmnet4,0.8388,0.8464,59,748,86.91999999999962,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,PLR_pls2,0.86239999999999994,0.8296,59,748,86.91999999999962,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,PLR_ranger1,0.843,0.8428,59,748,86.91999999999962,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,PLR_rangerE5,0.8261999999999999,0.8596,59,748,86.91999999999962,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,PLR_svmRadial3,0.876,0.8608,59,748,86.91999999999962,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,PLR_DCV-ridgeRegression,0.8688,0.8464,59,748,86.91999999999962,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,PLR_DCV-ridgeEnsemble,0.864,0.8584,59,748,86.91999999999962,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,PLR_PLR_DCV,0.864,0.8584,59,748,86.91999999999962,177,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,SELBAL,0.7852,NA,12,1,133.91600000000017,176,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,CLR-LASSO,0.7976,NA,37,37,0.3510000000001128,176,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,Coda-LASSO,0.6984,NA,116,1,176.01800000000003,176,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,ALR/PLR_glmnet4,0.8847999999999999,0.784,132,3001,198.27999999999975,176,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,ALR/PLR_pls2,0.878,0.7472000000000001,132,3001,198.27999999999975,176,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed1_sparsity50,1,2,ALR/PLR_ranger1,0.8482,0.7836,132,3001,198.27999999999975,176,FALSE,5,0.5
