Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,SELBAL,0.6252,NA,16,1,75.801,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,CLR-LASSO,0.5,NA,121,121,0.48799999999999955,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,Coda-LASSO,0.5751999999999999,NA,33,1,465.374,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR/PLR_glmnet4,0.5844,0.5287999999999999,75,1095,88.923,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR/PLR_pls2,0.5864,0.516,75,1095,88.923,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR/PLR_ranger1,0.609,0.5476000000000001,75,1095,88.923,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR/PLR_rangerE5,0.6272,0.5476,75,1095,88.923,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR/PLR_svmRadial3,0.6172,0.5224,75,1095,88.923,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR/PLR_DCV-ridgeRegression,0.6016,0.5224,75,1095,88.923,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR/PLR_DCV-ridgeEnsemble,0.3892,0.4656,75,1095,88.923,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR/PLR_ALR/PLR_DCV,0.6016,0.5224,75,1095,88.923,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR_glmnet4,0.6068,0.5392,91,90,43.59400000000005,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR_pls2,0.5884,0.54,91,90,43.59400000000005,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR_ranger1,0.6086,0.5568,91,90,43.59400000000005,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR_rangerE5,0.615,0.5611999999999999,91,90,43.59400000000005,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR_svmRadial3,0.6295999999999999,0.544,91,90,43.59400000000005,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR_DCV-ridgeRegression,0.6164,0.552,91,90,43.59400000000005,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR_DCV-ridgeEnsemble,0.3992,0.5504,91,90,43.59400000000005,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,1,ALR_ALR_DCV,0.6164,0.552,91,90,43.59400000000005,121,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed3_sparsity2,3,2,PLR_glmnet4,0.598,0.5856,10,16,36.488000000000284,121,FALSE,1,0.98
