Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,SELBAL,0.6168,NA,27,1,160.319,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,CLR-LASSO,0.5468,NA,177,177,0.4590000000000032,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,Coda-LASSO,0.6468,NA,36,1,302.313,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_glmnet4,0.5916,0.6,59,628,63.791999999999916,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_pls2,0.5968,0.6048,59,628,63.791999999999916,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_ranger1,0.6722,0.5852,59,628,63.791999999999916,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_rangerE5,0.6662,0.5836,59,628,63.791999999999916,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_svmRadial3,0.6552,0.5975999999999999,59,628,63.791999999999916,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_DCV-ridgeRegression,0.6255999999999999,0.6055999999999999,59,628,63.791999999999916,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_DCV-ridgeEnsemble,0.35960000000000003,0.39039999999999997,59,628,63.791999999999916,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR/PLR_ALR/PLR_DCV,0.6255999999999999,0.6055999999999999,59,628,63.791999999999916,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR_glmnet4,0.604,0.608,59,58,35.98299999999995,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR_pls2,0.6335999999999999,0.604,59,58,35.98299999999995,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR_ranger1,0.611,0.5544,59,58,35.98299999999995,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR_rangerE5,0.6818,0.5844,59,58,35.98299999999995,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR_svmRadial3,0.6524,0.552,59,58,35.98299999999995,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR_DCV-ridgeRegression,0.628,0.5880000000000001,59,58,35.98299999999995,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR_DCV-ridgeEnsemble,0.3572,0.404,59,58,35.98299999999995,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,1,ALR_ALR_DCV,0.628,0.5880000000000001,59,58,35.98299999999995,177,FALSE,2,0.5
Empirical,WGS_meanShift2_permuteFALSE_seed1_sparsity50,1,2,PLR_glmnet4,0.5888,0.5816000000000001,10,23,36.0920000000001,177,FALSE,2,0.5
