Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,SELBAL,0.9412,NA,14,1,75.54700000000001,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,CLR-LASSO,0.9676,NA,33,33,0.33799999999999386,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,Coda-LASSO,0.5784,NA,93,1,298.08299999999997,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,ALR/PLR_glmnet4,0.9964,0.9344,60,443,52.36399999999992,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,ALR/PLR_pls2,0.9988,0.9328,60,443,52.36399999999992,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,ALR/PLR_ranger1,0.9858,0.9179999999999999,60,443,52.36399999999992,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,ALR/PLR_rangerE5,0.987,0.9252,60,443,52.36399999999992,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,ALR/PLR_svmRadial3,0.99,0.9159999999999999,60,443,52.36399999999992,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,ALR/PLR_DCV-ridgeRegression,0.9936,0.9159999999999999,60,443,52.36399999999992,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,ALR/PLR_DCV-ridgeEnsemble,0.996,0.9304,60,443,52.36399999999992,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,ALR/PLR_ALR/PLR_DCV,0.996,0.9304,60,443,52.36399999999992,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed1_sparsity5,1,1,ALR_glmnet4,0.9952,0.9208,43,42,33.43999999999983,124,FALSE,5,0.95
