Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,SELBAL,0.4796,NA,16,1,168.992,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,CLR-LASSO,0.5452,NA,20,20,0.585000000000008,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,Coda-LASSO,0.614,NA,50,1,225.99000000000004,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR/PLR_glmnet4,0.594,0.6224000000000001,34,252,60.26099999999997,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR/PLR_pls2,0.5619999999999999,0.6352,34,252,60.26099999999997,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR/PLR_ranger1,0.6,0.6160000000000001,34,252,60.26099999999997,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR/PLR_rangerE5,0.5794,0.6228,34,252,60.26099999999997,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR/PLR_svmRadial3,0.6036,0.6392,34,252,60.26099999999997,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR/PLR_DCV-ridgeRegression,0.5804,0.6368,34,252,60.26099999999997,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR/PLR_DCV-ridgeEnsemble,0.5876,0.5976,34,252,60.26099999999997,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR/PLR_ALR/PLR_DCV,0.5804,0.6368,34,252,60.26099999999997,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR_glmnet4,0.612,0.6072,34,33,48.51700000000028,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR_pls2,0.606,0.6152,34,33,48.51700000000028,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR_ranger1,0.4684,0.594,34,33,48.51700000000028,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR_rangerE5,0.4494,0.56,34,33,48.51700000000028,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR_svmRadial3,0.61240000000000006,0.5680000000000001,34,33,48.51700000000028,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR_DCV-ridgeRegression,0.608,0.5920000000000001,34,33,48.51700000000028,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR_DCV-ridgeEnsemble,0.59,0.588,34,33,48.51700000000028,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,1,ALR_ALR_DCV,0.608,0.5920000000000001,34,33,48.51700000000028,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,PLR_glmnet4,0.5768,0.5736,57,716,100.11000000000013,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,PLR_pls2,0.566,0.5688,57,716,100.11000000000013,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,PLR_ranger1,0.6196,0.6656,57,716,100.11000000000013,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,PLR_rangerE5,0.6258,0.6776,57,716,100.11000000000013,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,PLR_svmRadial3,0.6364,0.6392,57,716,100.11000000000013,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,PLR_DCV-ridgeRegression,0.5988,0.6184000000000001,57,716,100.11000000000013,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,PLR_DCV-ridgeEnsemble,0.6144000000000001,0.6168,57,716,100.11000000000013,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,PLR_PLR_DCV,0.5988,0.6184000000000001,57,716,100.11000000000013,171,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,SELBAL,0.4716,NA,14,1,162.3739999999998,173,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,CLR-LASSO,0.654,NA,39,39,0.5640000000003056,173,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,Coda-LASSO,0.6696,NA,99,1,256.50500000000056,173,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,ALR/PLR_glmnet4,0.6587999999999999,0.5871999999999999,10,23,46.01600000000053,173,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,ALR/PLR_pls2,0.6696,0.5928,10,23,46.01600000000053,173,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,ALR/PLR_ranger1,0.6158,0.5811999999999999,10,23,46.01600000000053,173,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,ALR/PLR_rangerE5,0.602,0.5644,10,23,46.01600000000053,173,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,ALR/PLR_svmRadial3,0.6252,0.572,10,23,46.01600000000053,173,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,ALR/PLR_DCV-ridgeRegression,0.6648,0.5848,10,23,46.01600000000053,173,FALSE,4,0.7
Empirical,WGS_meanShift4_permuteFALSE_seed2_sparsity30,2,2,ALR/PLR_DCV-ridgeEnsemble,0.6328,0.5072,10,23,46.01600000000053,173,FALSE,4,0.7
