Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,meta_aloneRFE,0.7183235867446394,NA,7,6,NA,37
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,meta_dataGLM,0.8190383365821963,NA,16,16,NA,16
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,meta_rfeglmnet4,0.7985705003248863,0.8020848488081498,28,159,NA,16
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,meta_rfepls2,0.7524366471734892,0.7827231425532396,28,159,NA,16
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,meta_rferanger1,0.7735542560103963,0.8740982924842149,28,159,NA,16
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,meta_rferangerE5,0.8037686809616634,0.8943272544607497,28,159,NA,16
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,meta_rfesvmRadial3,0.813840155945419,0.855505235056206,28,159,NA,16
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,meta_rfeDCV-ridgeRegression,0.8014944769330734,0.7936615366833814,28,159,NA,16
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,meta_rfeDCV-ridgeEnsemble,0.7975958414554906,0.8823754118050235,28,159,NA,16
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,meta_rfeDCV,0.8037686809616634,0.8943272544607497,28,159,NA,16
Empirical,NEC_seed3_permuteFALSE_fold2,3,2,mbiome + meta_data_rfRFE,0.7168615984405458,NA,28,66,NA,66
