Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Permuted,crcLODO_seed181_fold2_permuteTRUE,181,2,DCV-ridgeRegression,0.6144317180616741,169,5730,6082.713,225
Permuted,crcLODO_seed181_fold2_permuteTRUE,181,2,DCV-ridgeEnsemble,0.5871894273127753,169,5730,6082.713,225
