Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Permuted,crcLODO_seed235_fold1_permuteTRUE,235,1,DCV-ridgeRegression,0.5919431279620853,45,465,2307.1449999999995,237
Permuted,crcLODO_seed235_fold1_permuteTRUE,235,1,DCV-ridgeEnsemble,0.43147231915004425,45,465,2307.1449999999995,237
