Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,1,SELBAL,0.6252,NA,11,1,126.89599999999999,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,1,CLR-LASSO,0.5,NA,177,177,0.5249999999999773,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,1,Coda-LASSO,0.6828,NA,81,1,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,glmnet4,0.656,0.6576,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,glmnet4,0.656,0.6144,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,pls2,0.6276,0.6608,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,pls2,0.6276,0.6144,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,ranger1,0.6574,0.6456,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,ranger1,0.6574,0.616,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,rangerE5,0.6719999999999999,0.6392,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,rangerE5,0.6719999999999999,0.5904,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,svmRadial3,0.6524,0.648,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,svmRadial3,0.6524,0.6176,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,DCV-ridgeRegression,0.6376,0.672,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,DCV-ridgeRegression,0.6376,0.6128,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,DCV-ridgeEnsemble,0.3412,0.3408,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,DCV-ridgeEnsemble,0.3412,0.3824,81,81,382.07900000000006,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,SELBAL,0.5876,NA,17,1,148.3380000000002,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,CLR-LASSO,0.5,NA,177,177,0.5090000000000146,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,Coda-LASSO,0.6532,NA,45,1,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,glmnet4,0.6004,0.6880000000000001,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,glmnet4,0.6004,0.6272,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,pls2,0.6828,0.68,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,pls2,0.6828,0.6288,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,ranger1,0.7014,0.6504,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,ranger1,0.7014,0.6432,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,rangerE5,0.7256,0.6904,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,rangerE5,0.7256,0.64,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,svmRadial3,0.708,0.6608,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,svmRadial3,0.708,0.6208,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,DCV-ridgeRegression,0.6948,0.6832,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,DCV-ridgeRegression,0.6948,0.624,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,DCV-ridgeEnsemble,0.2988,0.3184,45,45,309.076,177,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity5,1,2,DCV-ridgeEnsemble,0.2988,0.352,45,45,309.076,177,FALSE,1,0.95
