Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,1,SELBAL,0.6292,NA,20,1,166.639,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,1,CLR-LASSO,0.5,NA,177,177,0.5759999999999934,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,1,Coda-LASSO,0.6844,NA,85,1,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,glmnet4,0.6547999999999999,0.6592,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,glmnet4,0.6547999999999999,0.5856,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,pls2,0.6552,0.6688,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,pls2,0.6552,0.6064,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,ranger1,0.6904,0.6528,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,ranger1,0.6904,0.596,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,rangerE5,0.7041999999999999,0.6344,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,rangerE5,0.7041999999999999,0.616,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,svmRadial3,0.6804,0.6528,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,svmRadial3,0.6804,0.6368,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.664,0.6672,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.664,0.6256,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.3148,0.3248,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.3148,0.38880000000000003,85,85,401.131,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,SELBAL,0.5648,NA,11,1,135.14999999999986,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,CLR-LASSO,0.5,NA,177,177,0.5909999999998945,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,Coda-LASSO,0.6564,NA,47,1,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,glmnet4,0.5988,0.6784,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,glmnet4,0.5988,0.6304,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,pls2,0.6792,0.6688,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,pls2,0.6792,0.6256,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,ranger1,0.7066,0.672,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,ranger1,0.7066,0.6352,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,rangerE5,0.706,0.708,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,rangerE5,0.706,0.636,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,svmRadial3,0.6984,0.6608,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,svmRadial3,0.6984,0.6192,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.69,0.6704,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.69,0.6304,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.3068,0.3232,47,47,431.05500000000006,177,FALSE,1,0.9
Empirical,WGS_meanShift1_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.3068,0.3536,47,47,431.05500000000006,177,FALSE,1,0.9
