Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,1,SELBAL,0.718,NA,15,1,131.41899999999998,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,1,CLR-LASSO,0.6092,NA,38,38,0.4790000000000134,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,1,Coda-LASSO,0.6176,NA,60,1,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,glmnet4,0.6003999999999999,0.6192,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,glmnet4,0.6003999999999999,0.5488,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,pls2,0.5108,0.5248,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,pls2,0.5108,0.5344,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,ranger1,0.636,0.49360000000000004,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,ranger1,0.636,0.5176000000000001,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,rangerE5,0.6488,0.508,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,rangerE5,0.6488,0.5152,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,svmRadial3,0.6332,0.5328,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,svmRadial3,0.6332,0.5136,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,DCV-ridgeRegression,0.562,0.49920000000000003,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,DCV-ridgeRegression,0.562,0.5456,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,DCV-ridgeEnsemble,0.464,0.504,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,DCV-ridgeEnsemble,0.464,0.5296000000000001,60,60,330.424,185,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,SELBAL,0.5128,NA,12,1,119.88100000000009,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,CLR-LASSO,0.6078,NA,4,4,0.15899999999987813,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,Coda-LASSO,0.5684,NA,46,1,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,glmnet4,0.5576,0.64,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,glmnet4,0.5576,0.5808,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,pls2,0.5616,0.5168,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,pls2,0.5616,0.5344,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,ranger1,0.5854,0.5232,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,ranger1,0.5854,0.556,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,rangerE5,0.44580000000000003,0.532,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,rangerE5,0.44580000000000003,0.5512,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,svmRadial3,0.58,0.512,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,svmRadial3,0.58,0.5599999999999999,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,DCV-ridgeRegression,0.5672,0.5424,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,DCV-ridgeRegression,0.5672,0.552,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,DCV-ridgeEnsemble,0.44480000000000003,0.544,46,46,150.08399999999983,184,FALSE,4,0.98
Empirical,WGS_meanShift4_permuteFALSE_seed3_sparsity2,3,2,DCV-ridgeEnsemble,0.44480000000000003,0.5632,46,46,150.08399999999983,184,FALSE,4,0.98
