Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,1,SELBAL,0.7163999999999999,NA,15,1,184.84,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,1,CLR-LASSO,0.718,NA,19,19,0.5949999999999989,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,1,Coda-LASSO,0.618,NA,47,1,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,glmnet4,0.9112,0.8848,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,glmnet4,0.9112,0.9344,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,pls2,0.9239999999999999,0.8944,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,pls2,0.9239999999999999,0.944,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,ranger1,0.8946,0.908,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,ranger1,0.8946,0.8712,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,rangerE5,0.8834,0.904,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,rangerE5,0.8834,0.8896000000000001,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,svmRadial3,0.9252,0.9248,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,svmRadial3,0.9252,0.9312,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,DCV-ridgeRegression,0.9319999999999999,0.9008,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,DCV-ridgeRegression,0.9319999999999999,0.9359999999999999,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,DCV-ridgeEnsemble,0.9139999999999999,0.912,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,DCV-ridgeEnsemble,0.9139999999999999,0.928,47,47,560.568,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,SELBAL,0.8503999999999999,NA,19,1,204.92299999999977,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,CLR-LASSO,0.7428,NA,23,23,1.1789999999996326,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,Coda-LASSO,0.6228,NA,26,1,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,glmnet4,0.9588,0.9823999999999999,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,glmnet4,0.9588,0.9632,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,pls2,0.9748,0.984,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,pls2,0.9748,0.9728,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,ranger1,0.9633999999999999,0.9416,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,ranger1,0.9633999999999999,0.956,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,rangerE5,0.9662,0.94,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,rangerE5,0.9662,0.9424,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,svmRadial3,0.976,0.9856,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,svmRadial3,0.976,0.9664,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,DCV-ridgeRegression,0.9755999999999999,0.9856,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,DCV-ridgeRegression,0.9755999999999999,0.9776,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,DCV-ridgeEnsemble,0.9732,0.984,26,26,427.15499999999975,124,FALSE,4,0.7
Empirical,16S_meanShift4_permuteFALSE_seed1_sparsity30,1,2,DCV-ridgeEnsemble,0.9732,0.9664,26,26,427.15499999999975,124,FALSE,4,0.7
