Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,1,SELBAL,0.9268,NA,17,1,87.618,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,1,CLR-LASSO,0.866,NA,21,21,0.7940000000000111,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,1,Coda-LASSO,0.6844,NA,21,1,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.972,0.7744,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.972,0.8528,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,pls2,0.9652,0.7664,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,pls2,0.9652,0.9087999999999999,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.9763999999999999,0.6567999999999999,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.9763999999999999,0.7296,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.9682,0.6928,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.9682,0.8048,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.974,0.7136,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.974,0.7488,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.9796,0.712,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.9796,0.7856,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.9763999999999999,0.7392,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.9763999999999999,0.8192,21,21,336.059,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,SELBAL,0.9276,NA,23,1,106.69600000000014,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,CLR-LASSO,0.6904,NA,9,9,0.19299999999998363,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,Coda-LASSO,0.6596,NA,124,1,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.9675999999999999,0.8944,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.9675999999999999,0.8576,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,pls2,0.968,0.9072,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,pls2,0.968,0.8351999999999999,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.9318,0.7048,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.9318,0.8504,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.9451999999999999,0.7728,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.9451999999999999,0.8088,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.9371999999999999,0.7376,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.9371999999999999,0.824,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.9588,0.8176,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.9588,0.824,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.9556,0.8176,124,124,321.57500000000005,124,FALSE,4,0.95
Empirical,16S_meanShift4_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.9556,0.8368,124,124,321.57500000000005,124,FALSE,4,0.95
