Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,1,SELBAL,0.5784,NA,25,1,273.861,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,1,CLR-LASSO,0.5388,NA,6,6,0.2969999999999686,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,1,Coda-LASSO,0.6284,NA,52,1,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,glmnet4,0.5252,0.6288,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,glmnet4,0.5252,0.5808,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,pls2,0.5332,0.6432,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,pls2,0.5332,0.5024,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,ranger1,0.5642,0.58,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,ranger1,0.5642,0.4856,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,rangerE5,0.5438,0.5584,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,rangerE5,0.5438,0.5128,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,svmRadial3,0.5564,0.6144,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,svmRadial3,0.5564,0.5424,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.5208,0.6208,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.5208,0.5312,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.468,0.3728,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.468,0.5088,52,52,274.803,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,SELBAL,0.478,NA,5,1,178.41799999999967,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,CLR-LASSO,0.44,NA,28,28,0.7849999999998545,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,Coda-LASSO,0.442,NA,70,1,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,glmnet4,0.48,0.6192,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,glmnet4,0.48,0.576,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,pls2,0.526,0.6304000000000001,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,pls2,0.526,0.6176,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,ranger1,0.5586,0.576,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,ranger1,0.5586,0.588,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,rangerE5,0.5474,0.6016,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,rangerE5,0.5474,0.5872,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,svmRadial3,0.55,0.6224,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,svmRadial3,0.55,0.5760000000000001,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.4696,0.6224000000000001,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.4696,0.5968,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.5456,0.6016,70,70,387.3829999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.5456,0.40959999999999996,70,70,387.3829999999998,177,FALSE,3,0.9
