Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,1,SELBAL,0.5579999999999999,NA,11,1,54.75099999999999,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,1,CLR-LASSO,0.5528,NA,2,2,0.13599999999999568,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,1,Coda-LASSO,0.5876,NA,23,1,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,glmnet4,0.5396,0.5152,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,glmnet4,0.5396,0.4848,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,pls2,0.5696,0.5024,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,pls2,0.5696,0.5424,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,ranger1,0.5738,0.5432,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,ranger1,0.5738,0.528,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,rangerE5,0.604,0.5384,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,rangerE5,0.604,0.5128,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,svmRadial3,0.5688,0.5424,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,svmRadial3,0.5688,0.5536,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeRegression,0.5556,0.4912,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeRegression,0.5556,0.536,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeEnsemble,0.4248,0.472,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeEnsemble,0.4248,0.4528,23,23,196.49399999999997,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,SELBAL,0.5776,NA,8,1,60.683000000000106,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,CLR-LASSO,0.5,NA,119,119,0.5190000000000055,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,Coda-LASSO,0.6468,NA,32,1,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,glmnet4,0.5548,0.5296,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,glmnet4,0.5548,0.5952000000000001,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,pls2,0.5768,0.56,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,pls2,0.5768,0.6112,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,ranger1,0.4658,0.5464,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,ranger1,0.4658,0.596,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,rangerE5,0.5788,0.5296,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,rangerE5,0.5788,0.5984,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,svmRadial3,0.5488,0.5712,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,svmRadial3,0.5488,0.6304,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeRegression,0.5596,0.5584,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeRegression,0.5596,0.6016,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeEnsemble,0.44,0.4496,32,32,674.377,119,FALSE,1,0.98
Empirical,16S_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeEnsemble,0.44,0.3936,32,32,674.377,119,FALSE,1,0.98
