Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,1,SELBAL,0.9339999999999999,NA,8,1,64.38400000000001,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,1,CLR-LASSO,0.9311999999999999,NA,19,19,1.2329999999999899,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,1,Coda-LASSO,0.6976,NA,21,1,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.9872,0.9471999999999999,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.9872,0.9664,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,pls2,0.9836,0.9344,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,pls2,0.9836,0.9888,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.9934,0.8695999999999999,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.9934,0.9408,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.9892,0.9047999999999999,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.9892,0.9856,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.9876,0.832,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.9876,0.96,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.9908,0.856,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.9908,0.9472,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.9912,0.9216,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.9912,0.9808,21,21,256.421,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,SELBAL,0.9176,NA,17,1,86.90300000000002,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,CLR-LASSO,0.7496,NA,9,9,0.21499999999991815,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,Coda-LASSO,0.734,NA,112,1,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.9803999999999999,0.9728,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.9803999999999999,0.9232,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,pls2,0.9836,0.9856,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,pls2,0.9836,0.92,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.966,0.944,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.966,0.9272,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.9685999999999999,0.9464,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.9685999999999999,0.9159999999999999,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.9755999999999999,0.9456,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.9755999999999999,0.9232,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.9803999999999999,0.9488,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.9803999999999999,0.9232,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.9776,0.968,112,112,312.308,124,FALSE,5,0.95
Empirical,16S_meanShift5_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.9776,0.9216,112,112,312.308,124,FALSE,5,0.95
