Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,1,SELBAL,0.5328,NA,17,1,235.816,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,1,CLR-LASSO,0.4868,NA,9,9,0.3079999999999927,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,1,Coda-LASSO,0.6404,NA,42,1,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,glmnet4,0.5688,0.5664,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,glmnet4,0.5688,0.624,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,pls2,0.5844,0.536,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,pls2,0.5844,0.6032,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,ranger1,0.6398,0.5904,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,ranger1,0.6398,0.5888,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,rangerE5,0.6322,0.5944,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,rangerE5,0.6322,0.616,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,svmRadial3,0.6156,0.5968,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,svmRadial3,0.6156,0.5744,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,DCV-ridgeRegression,0.6048,0.5648,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,DCV-ridgeRegression,0.6048,0.6048,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,DCV-ridgeEnsemble,0.3852,0.584,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,DCV-ridgeEnsemble,0.3852,0.6,42,42,241.02400000000006,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,SELBAL,0.5616,NA,25,1,279.433,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,CLR-LASSO,0.4968,NA,9,9,0.3000000000001819,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,Coda-LASSO,0.5984,NA,54,1,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,glmnet4,0.5264,0.6336,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,glmnet4,0.5264,0.6144,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,pls2,0.6072,0.656,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,pls2,0.6072,0.5984,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,ranger1,0.6562,0.612,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,ranger1,0.6562,0.584,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,rangerE5,0.679,0.6392,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,rangerE5,0.679,0.6192,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,svmRadial3,0.6332,0.6128,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,svmRadial3,0.6332,0.5952000000000001,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,DCV-ridgeRegression,0.6268,0.6624,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,DCV-ridgeRegression,0.6268,0.6016,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,DCV-ridgeEnsemble,0.38,0.36160000000000003,54,54,319.65200000000004,177,FALSE,3,0.98
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity2,1,2,DCV-ridgeEnsemble,0.38,0.3888,54,54,319.65200000000004,177,FALSE,3,0.98
