Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,1,SELBAL,0.658,NA,6,1,61.187,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,1,CLR-LASSO,0.604,NA,20,20,0.2950000000000017,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,1,Coda-LASSO,0.5024,NA,29,1,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.5932,0.672,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.5932,0.6832,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,pls2,0.572,0.672,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,pls2,0.572,0.7152,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.5784,0.6368,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.5784,0.6976,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.5732,0.6872,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.5732,0.7232,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.5944,0.6256,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.5944,0.7024,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.6,0.6736,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.6,0.7296,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.5848,0.3488,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.5848,0.28959999999999997,29,29,400.24,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,SELBAL,0.648,NA,13,1,79.87799999999993,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,CLR-LASSO,0.5404,NA,12,12,0.22100000000000364,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,Coda-LASSO,0.488,NA,21,1,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.6668,0.5744,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,glmnet4,0.6668,0.552,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,pls2,0.6216,0.5744,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,pls2,0.6216,0.5808,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.497,0.6104,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,ranger1,0.497,0.6104,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.4856,0.584,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,rangerE5,0.4856,0.6056,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.5384,0.5952,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,svmRadial3,0.5384,0.6,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.5868,0.5536,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeRegression,0.5868,0.5712,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.5768,0.4208,21,21,398.37699999999995,124,FALSE,2,0.95
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity5,5,2,DCV-ridgeEnsemble,0.5768,0.4096,21,21,398.37699999999995,124,FALSE,2,0.95
