Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,1,SELBAL,0.688,NA,17,1,85.14,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,1,CLR-LASSO,0.8603999999999999,NA,33,33,0.355000000000004,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,1,Coda-LASSO,0.8096,NA,64,1,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,glmnet4,0.9884,0.9968,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,glmnet4,0.9884,1,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,pls2,0.9888,0.9936,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,pls2,0.9888,1,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,ranger1,0.9924,0.9952,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,ranger1,0.9924,0.9984,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,rangerE5,0.9838,0.9984,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,rangerE5,0.9838,0.9984,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,svmRadial3,0.9876,0.9952,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,svmRadial3,0.9876,1,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeRegression,0.9892,0.9936,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeRegression,0.9892,1,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeEnsemble,0.9904,0.9968,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeEnsemble,0.9904,1,64,64,180.058,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,SELBAL,0.8176,NA,11,1,72.42200000000003,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,CLR-LASSO,0.8308,NA,20,20,0.4270000000001346,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,Coda-LASSO,0.8704,NA,40,1,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,glmnet4,0.9992,0.9551999999999999,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,glmnet4,0.9992,0.9808,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,pls2,1,0.9663999999999999,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,pls2,1,0.9904,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,ranger1,0.9978,0.9623999999999999,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,ranger1,0.9978,0.992,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,rangerE5,0.9928,0.9632,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,rangerE5,0.9928,0.984,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,svmRadial3,0.9992,0.9728,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,svmRadial3,0.9992,0.992,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeRegression,1,0.9648,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeRegression,1,0.9888,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeEnsemble,1,0.968,40,40,131.77800000000002,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeEnsemble,1,0.9888,40,40,131.77800000000002,121,FALSE,6,0.5
