Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,1,SELBAL,0.583,NA,11,1,131.296,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,1,CLR-LASSO,0.4844,NA,8,8,0.20199999999999818,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,1,Coda-LASSO,0.538,NA,50,1,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,glmnet4,0.58,0.5952000000000001,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,glmnet4,0.58,0.5824,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,pls2,0.5728,0.5936,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,pls2,0.5728,0.5936,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,ranger1,0.5834,0.5376,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,ranger1,0.5834,0.5264,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,rangerE5,0.5748,0.5336,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,rangerE5,0.5748,0.5352,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,svmRadial3,0.518,0.5648,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,svmRadial3,0.518,0.5632,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.5524,0.5760000000000001,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.5524,0.5728,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.5636,0.4416,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.5636,0.4288,50,50,205.452,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,SELBAL,0.5138,NA,18,1,160.6389999999999,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,CLR-LASSO,0.5,NA,175,175,0.5650000000000546,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,Coda-LASSO,0.5488,NA,50,1,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,glmnet4,0.4724,0.5504,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,glmnet4,0.4724,0.5488,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,pls2,0.5408,0.5616,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,pls2,0.5408,0.5808,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,ranger1,0.5808,0.5592,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,ranger1,0.5808,0.468,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,rangerE5,0.6004,0.528,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,rangerE5,0.6004,0.5384,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,svmRadial3,0.5748,0.5327999999999999,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,svmRadial3,0.5748,0.5392,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.5448,0.552,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.5448,0.5648,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.4336,0.5632,50,50,302.115,175,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.4336,0.5488000000000001,50,50,302.115,175,FALSE,1,0.5
