Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,1,SELBAL,0.6819999999999999,NA,21,1,165.81,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,1,CLR-LASSO,0.6083999999999999,NA,13,13,0.2300000000000182,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,1,Coda-LASSO,0.6856,NA,40,1,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,glmnet4,0.7036,0.7936,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,glmnet4,0.7036,0.6864,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,pls2,0.6592,0.792,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,pls2,0.6592,0.5792,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,ranger1,0.7214,0.7744,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,ranger1,0.7214,0.7976,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,rangerE5,0.7342,0.7799999999999999,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,rangerE5,0.7342,0.7752,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,svmRadial3,0.7515999999999999,0.8160000000000001,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,svmRadial3,0.7515999999999999,0.784,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.7332,0.8191999999999999,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.7332,0.7472,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.7372,0.8144,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.7372,0.752,40,40,146.823,168,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,SELBAL,0.6096,NA,21,1,165.13999999999987,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,CLR-LASSO,0.6607999999999999,NA,32,32,0.47100000000000364,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,Coda-LASSO,0.7752,NA,133,1,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,glmnet4,0.7624,0.68,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,glmnet4,0.7624,0.7152000000000001,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,pls2,0.7424,0.64,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,pls2,0.7424,0.6912,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,ranger1,0.7938,0.6328,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,ranger1,0.7938,0.74,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,rangerE5,0.8164,0.6688,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,rangerE5,0.8164,0.712,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,svmRadial3,0.8304,0.6704,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,svmRadial3,0.8304,0.744,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.7896,0.6784,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.7896,0.6992,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.8064,0.6752,133,133,258.01700000000005,171,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.8064,0.7344,133,133,258.01700000000005,171,FALSE,5,0.5
