Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,1,SELBAL,0.9396,NA,17,1,74.538,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,1,CLR-LASSO,0.9139999999999999,NA,29,29,0.28600000000000136,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,1,Coda-LASSO,0.5664,NA,18,1,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,glmnet4,0.9723999999999999,0.9696,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,glmnet4,0.9723999999999999,0.96,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,pls2,0.964,0.96,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,pls2,0.964,0.976,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,ranger1,0.9328,0.9616,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,ranger1,0.9328,0.9336,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,rangerE5,0.9262,0.9568,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,rangerE5,0.9262,0.9456,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,svmRadial3,0.9508,0.9632,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,svmRadial3,0.9508,0.9551999999999999,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeRegression,0.9504,0.9696,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeRegression,0.9504,0.9536,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeEnsemble,0.9611999999999999,0.9696,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeEnsemble,0.9611999999999999,0.9584,18,18,150.27499999999998,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,SELBAL,0.9289999999999999,NA,12,1,65.4849999999999,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,CLR-LASSO,0.5,NA,6,6,0.1449999999999818,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,Coda-LASSO,0.7916,NA,112,1,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,glmnet4,0.992,0.9199999999999999,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,glmnet4,0.992,0.9152,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,pls2,0.9948,0.896,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,pls2,0.9948,0.9072,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,ranger1,0.9838,0.8976,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,ranger1,0.9838,0.8856,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,rangerE5,0.9853999999999999,0.8992,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,rangerE5,0.9853999999999999,0.8992,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,svmRadial3,0.9912,0.8768,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,svmRadial3,0.9912,0.88,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeRegression,0.9908,0.8928,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeRegression,0.9908,0.888,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeEnsemble,0.992,0.9072,112,112,214.13700000000006,121,FALSE,4,0.9
Empirical,16S_meanShift4_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeEnsemble,0.992,0.9152,112,112,214.13700000000006,121,FALSE,4,0.9
