Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,SELBAL,0.659297052154195,NA,17,1,112.21600000000001,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,CLR-LASSO,0.8764172335600906,NA,7,7,0.17199999999999704,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,Coda-LASSO,0.850907029478458,NA,30,1,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR/PLR_glmnet4,0.8968253968253967,0.8530045351473923,10,28,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR/PLR_pls2,0.8934240362811791,0.853344671201814,10,28,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR/PLR_ranger1,0.8676303854875284,0.8552154195011337,10,28,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR/PLR_rangerE5,0.8673469387755102,0.8785714285714286,10,28,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR/PLR_svmRadial3,0.8599773242630385,0.8817460317460317,10,28,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR/PLR_DCV-ridgeRegression,0.8900226757369614,0.862358276643991,10,28,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR/PLR_DCV-ridgeEnsemble,0.8815192743764172,0.8635487528344671,10,28,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR/PLR_DCV,0.8673469387755102,0.8785714285714286,10,28,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR_glmnet4,0.895124716553288,0.8634920634920635,10,9,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR_pls2,0.8894557823129251,0.8407596371882087,10,9,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR_ranger1,0.860827664399093,0.8304421768707483,10,9,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR_rangerE5,0.8715986394557823,0.8469954648526077,10,9,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR_svmRadial3,0.8684807256235827,0.874829931972789,10,9,57.490999999999985,137
Empirical,cmg_RubelMA-2020_STH_seed5,5,1,ALR_DCV-ridgeRegression,0.8922902494331065,0.8611678004535148,10,9,57.490999999999985,137
