Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,qitta_NAFLD_16s_seed1,1,1,SELBAL,0.7130257801899593,NA,18,1,73.244,120
Empirical,qitta_NAFLD_16s_seed1,1,1,CLR-LASSO,0.5,NA,120,120,0.3119999999999976,120
Empirical,qitta_NAFLD_16s_seed1,1,1,Coda-LASSO,0.7408412483039348,NA,27,1,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR/PLR_glmnet4,0.7510176390773405,0.54024064171123,26,108,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR/PLR_pls2,0.728629579375848,0.5544117647058824,26,108,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR/PLR_ranger1,0.7360922659430122,0.5404411764705882,26,108,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR/PLR_rangerE5,0.7354138398914518,0.5826871657754011,26,108,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR/PLR_svmRadial3,0.7055630936227951,0.6017379679144386,26,108,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR/PLR_DCV-ridgeRegression,0.7347354138398915,0.5820855614973262,26,108,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR/PLR_DCV-ridgeEnsemble,0.7367706919945726,0.5165775401069519,26,108,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR/PLR_DCV,0.7354138398914518,0.5826871657754011,26,108,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR_glmnet4,0.7896879240162822,0.5700534759358289,58,57,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR_pls2,0.7727272727272727,0.5995989304812834,58,57,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR_ranger1,0.7038670284938942,0.6572860962566844,58,57,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR_rangerE5,0.7401628222523745,0.6255347593582887,58,57,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR_svmRadial3,0.7143826322930801,0.5596256684491978,58,57,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR_DCV-ridgeRegression,0.7700135685210312,0.5760695187165775,58,57,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR_DCV-ridgeEnsemble,0.7611940298507462,0.5929144385026738,58,57,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,ALR_DCV,0.7354138398914518,0.5826871657754011,58,57,225.836,120
Empirical,qitta_NAFLD_16s_seed1,1,1,PLR_glmnet4,0.7496607869742198,0.5810160427807487,10,21,225.836,120
