Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,selbal_Crohns_16s_seed10,10,1,SELBAL,0.8159090909090909,NA,17,1,39.632999999999996,48
Empirical,selbal_Crohns_16s_seed10,10,1,CLR-LASSO,0.8395881895881896,NA,26,26,0.4510000000000005,48
Empirical,selbal_Crohns_16s_seed10,10,1,Coda-LASSO,0.8096542346542347,NA,18,1,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR/PLR_glmnet4,0.8233100233100233,0.7809246309246309,36,264,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR/PLR_pls2,0.8329254079254079,0.786091686091686,36,264,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR/PLR_ranger1,0.8668803418803419,0.8264957264957264,36,264,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR/PLR_rangerE5,0.8682886557886558,0.8196386946386947,36,264,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR/PLR_svmRadial3,0.8502525252525253,0.8166666666666667,36,264,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR/PLR_DCV-ridgeRegression,0.8240675990675991,0.7822455322455322,36,264,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR/PLR_DCV-ridgeEnsemble,0.8611305361305361,0.8146076146076147,36,264,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR/PLR_DCV,0.8668803418803419,0.8264957264957264,36,264,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR_glmnet4,0.8137529137529137,0.7721445221445222,36,35,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR_pls2,0.8126262626262626,0.7694638694638695,36,35,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR_ranger1,0.8724941724941725,0.8019619269619269,36,35,208.625,48
Empirical,selbal_Crohns_16s_seed10,10,1,ALR_rangerE5,0.8782342657342658,0.8148018648018648,36,35,208.625,48
