Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,selbal_Crohns_16s_seed1,1,1,SELBAL,0.8160644910644911,NA,19,1,28.174,48
Empirical,selbal_Crohns_16s_seed1,1,1,CLR-LASSO,0.8466394716394716,NA,23,23,0.28699999999999903,48
Empirical,selbal_Crohns_16s_seed1,1,1,Coda-LASSO,0.818045843045843,NA,10,1,136.20299999999997,48
Empirical,selbal_Crohns_16s_seed1,1,1,glmnet4,0.8221639471639471,0.7808469308469308,10,10,136.20299999999997,48
Empirical,selbal_Crohns_16s_seed1,1,1,pls2,0.8216200466200466,0.7722222222222221,10,10,136.20299999999997,48
Empirical,selbal_Crohns_16s_seed1,1,1,ranger1,0.8507867132867133,0.8096930846930848,10,10,136.20299999999997,48
Empirical,selbal_Crohns_16s_seed1,1,1,rangerE5,0.8459498834498834,0.8071872571872571,10,10,136.20299999999997,48
Empirical,selbal_Crohns_16s_seed1,1,1,svmRadial3,0.8382090132090132,0.7973193473193473,10,10,136.20299999999997,48
Empirical,selbal_Crohns_16s_seed1,1,1,DCV-ridgeRegression,0.8178710178710179,0.7760683760683761,10,10,136.20299999999997,48
Empirical,selbal_Crohns_16s_seed1,1,1,DCV-ridgeEnsemble,0.8463675213675214,0.8071872571872571,10,10,136.20299999999997,48
Empirical,selbal_Crohns_16s_seed1,1,1,DCV,0.8507867132867133,0.8096930846930848,10,10,136.20299999999997,48
Empirical,selbal_Crohns_16s_seed1,1,2,SELBAL,0.8062160062160062,NA,13,1,19.482999999999947,48
Empirical,selbal_Crohns_16s_seed1,1,2,CLR-LASSO,0.8244172494172495,NA,37,37,0.375,48
Empirical,selbal_Crohns_16s_seed1,1,2,Coda-LASSO,0.7685314685314686,NA,9,1,107.55399999999997,48
Empirical,selbal_Crohns_16s_seed1,1,2,glmnet4,0.797999222999223,0.8087024087024086,9,9,107.55399999999997,48
Empirical,selbal_Crohns_16s_seed1,1,2,pls2,0.782944832944833,0.8013597513597515,9,9,107.55399999999997,48
Empirical,selbal_Crohns_16s_seed1,1,2,ranger1,0.8336247086247086,0.8351592851592852,9,9,107.55399999999997,48
Empirical,selbal_Crohns_16s_seed1,1,2,rangerE5,0.8409770784770785,0.8317404817404818,9,9,107.55399999999997,48
Empirical,selbal_Crohns_16s_seed1,1,2,svmRadial3,0.8244560994560994,0.8306915306915308,9,9,107.55399999999997,48
Empirical,selbal_Crohns_16s_seed1,1,2,DCV-ridgeRegression,0.7952214452214452,0.8104895104895105,9,9,107.55399999999997,48
Empirical,selbal_Crohns_16s_seed1,1,2,DCV-ridgeEnsemble,0.8281274281274281,0.8307692307692308,9,9,107.55399999999997,48
Empirical,selbal_Crohns_16s_seed1,1,2,DCV,0.8336247086247086,0.8351592851592852,9,9,107.55399999999997,48
