Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed10,10,1,SELBAL,0.697054698457223,NA,8,1,275.61400000000003,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,CLR-LASSO,0.9298737727910239,NA,10,10,0.3380000000000223,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,Coda-LASSO,0.9018232819074334,NA,187,1,73.71900000000005,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,glmnet4,0.8835904628330996,0.5762626262626263,187,187,73.71900000000005,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,pls2,0.8779803646563815,0.5416666666666667,187,187,73.71900000000005,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,ranger1,0.8849929873772792,0.560858585858586,187,187,73.71900000000005,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,rangerE5,0.884992987377279,0.5430555555555555,187,187,73.71900000000005,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,svmRadial3,0.8457223001402524,0.5598484848484848,187,187,73.71900000000005,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,DCV-ridgeRegression,0.8639551192145862,0.5611111111111111,187,187,73.71900000000005,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,DCV-ridgeEnsemble,0.884992987377279,0.5578282828282828,187,187,73.71900000000005,266
Empirical,cmg_FengQ-2015_crc_seed10,10,1,DCV,0.8835904628330996,0.5762626262626263,187,187,73.71900000000005,266
Empirical,cmg_FengQ-2015_crc_seed10,10,2,SELBAL,0.7217391304347827,NA,5,1,178.38599999999997,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,CLR-LASSO,0.8043478260869564,NA,21,21,0.12200000000007094,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,Coda-LASSO,0.8471014492753624,NA,185,1,51.85400000000004,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,glmnet4,0.9,0.8825284090909091,185,185,51.85400000000004,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,pls2,0.9101449275362319,0.8370265151515152,185,185,51.85400000000004,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,ranger1,0.8992753623188405,0.8742424242424243,185,185,51.85400000000004,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,rangerE5,0.9057971014492754,0.8920691287878788,185,185,51.85400000000004,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,svmRadial3,0.9,0.8391571969696969,185,185,51.85400000000004,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,DCV-ridgeRegression,0.9159420289855073,0.8330965909090909,185,185,51.85400000000004,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,DCV-ridgeEnsemble,0.9115942028985508,0.876467803030303,185,185,51.85400000000004,272
Empirical,cmg_FengQ-2015_crc_seed10,10,2,DCV,0.9057971014492754,0.8920691287878788,185,185,51.85400000000004,272
